
,Stanic,,,
,CO,PM10,BENZENE
10/12/2011 6.00,"0,48903555","20,11260033",
10/12/2011 7.00,"0,50447413",,
10/12/2011 8.00,"0,56388796","15,85062981",
10/12/2011 9.00,"0,64332232",,
10/12/2011 10.00,"0,58719262","18,55089951",
10/12/2011 11.00,"0,53822185",,
10/12/2011 12.00,"0,54447673","21,34547043",
10/12/2011 13.00,"0,51029563",,
10/12/2011 14.00,"0,51090493","22,04619026",
10/12/2011 15.00,"0,50547719",,
10/12/2011 16.00,"0,53379718","17,14114952",
10/12/2011 17.00,"0,58670216",,
10/12/2011 18.00,"0,59934707","16,57761955",
10/12/2011 19.00,"0,58593442",,
10/12/2011 20.00,"0,57047604","16,00291061",
10/12/2011 21.00,"0,59940532",,
10/12/2011 22.00,"0,57399667","12,64396954",
10/12/2011 23.00,"0,57854017",,
11/12/2011 0.00,"0,5824534","18,91127014",
11/12/2011 1.00,"0,48109025",,
11/12/2011 2.00,"0,49349983","20,16856003",
11/12/2011 3.00,"0,48667526",,
11/12/2011 4.00,"0,47831755","18,82748985",
11/12/2011 5.00,"0,46032179",,
11/12/2011 6.00,"0,47717701","15,85859966",
11/12/2011 7.00,"0,49220202",,
11/12/2011 8.00,"0,54693488","10,59659004",
11/12/2011 9.00,"0,61148171",,
11/12/2011 10.00,"0,65376538","15,47651958",
11/12/2011 11.00,"0,7058036",,
11/12/2011 12.00,"0,52016901","28,46594048",
11/12/2011 13.00,"0,51684526",,
11/12/2011 14.00,"0,54406316","38,89464951",
11/12/2011 15.00,"0,52624565",,
11/12/2011 16.00,"0,5220365","22,48624992",
11/12/2011 17.00,"0,63752062",,
11/12/2011 18.00,"0,71351357","14,30062962",
11/12/2011 19.00,"0,6239309",,
11/12/2011 20.00,"0,68883188","24,96030998",
11/12/2011 21.00,"0,70220492",,
11/12/2011 22.00,"0,60632891","30,78956985",
11/12/2011 23.00,"0,58550221",,
12/12/2011 0.00,"0,61863947","28,93637085",
12/12/2011 1.00,"0,56306198",,
12/12/2011 2.00,"0,55258397","23,38447952",
12/12/2011 3.00,"0,53218482",,
12/12/2011 4.00,,"19,2365303",
12/12/2011 5.00,"0,54392569",,
12/12/2011 6.00,"0,55566656","16,37327957",
12/12/2011 7.00,"0,69134828",,
12/12/2011 8.00,"0,73693706","22,45828056",
12/12/2011 9.00,"0,78024244",,
12/12/2011 10.00,"0,78120706","28,69132042",
12/12/2011 11.00,"0,60709548",,
12/12/2011 12.00,"0,55159372","37,43706131",
12/12/2011 13.00,"0,48655759",,
12/12/2011 14.00,"0,63415727","27,35675049",
12/12/2011 15.00,"0,64368347",,
12/12/2011 16.00,"0,6166147","27,44695091",
12/12/2011 17.00,"0,66955696",,
12/12/2011 18.00,"0,65398557","28,65652084",
12/12/2011 19.00,"0,66434591",,
12/12/2011 20.00,"0,64275264","31,95716095",
12/12/2011 21.00,"0,59596391",,
12/12/2011 22.00,"0,58422304","27,38060951",
12/12/2011 23.00,"0,55926641",,
13/12/2011 0.00,"0,53560642","22,48624992",
13/12/2011 1.00,"0,52132935",,
13/12/2011 2.00,"0,47082427","22,52984047",
13/12/2011 3.00,"0,46146233",,
13/12/2011 4.00,"0,45495231","19,83481979",
13/12/2011 5.00,"0,4584741",,
13/12/2011 6.00,"0,48474835","11,91662979",
13/12/2011 7.00,"0,52805489",,
13/12/2011 8.00,"0,66941949","8,75424004",
13/12/2011 9.00,"0,62979201",,
13/12/2011 10.00,"0,59915601","14,60286045",
13/12/2011 11.00,"0,5116913",,
13/12/2011 12.00,"0,47928217","24,99559975",
13/12/2011 13.00,"0,47924139",,
13/12/2011 14.00,"0,53407328","23,07571983",
13/12/2011 15.00,"0,47921809",,
13/12/2011 16.00,"0,50557855","19,99884987",
13/12/2011 17.00,"0,7365829",,
13/12/2011 18.00,"1,46927121","15,73445988","0,37179181"
13/12/2011 19.00,"1,03394566",,"0,63481343"
13/12/2011 20.00,"0,8727947","28,90550041","0,54338005"
13/12/2011 21.00,"0,62623177",,"0,5018417"
13/12/2011 22.00,"0,65042183","32,47761154","0,37133213"
13/12/2011 23.00,"0,59578683",,"0,3245725"
14/12/2011 0.00,"0,69840935","29,05101013","0,26326265"
14/12/2011 1.00,"0,64467955",,"0,32940935"
14/12/2011 2.00,"0,56838603","19,57530975","0,25601043"
14/12/2011 3.00,"0,53027655",,
14/12/2011 4.00,,"25,2221508","0,21039086"
14/12/2011 5.00,"0,55354276",,"0,151892"
14/12/2011 6.00,"0,54998369","21,41193962","0,1507133"
14/12/2011 7.00,"0,63154068",,"0,15780484"
14/12/2011 8.00,"0,72360247","23,55463982","0,23016744"
14/12/2011 9.00,"0,75849073",,"0,27721589"
14/12/2011 10.00,"0,84789749","27,29836082","0,43649437"
14/12/2011 11.00,"0,71193966",,"0,37897386"
14/12/2011 12.00,"0,58064416","32,77574158","0,33932714"
14/12/2011 13.00,"0,53686579",,"0,24337217"
14/12/2011 14.00,"0,59940532","38,04182053","0,20300032"
14/12/2011 15.00,"0,58382927",,"0,2101061"
14/12/2011 16.00,"0,62041027","24,11477089","0,21003898"
14/12/2011 17.00,"0,57720275",,"0,19326356"
14/12/2011 18.00,"0,58923836","16,00527954","0,18626152"
14/12/2011 19.00,"0,58115443",,"0,19231979"
14/12/2011 20.00,"0,54404335","25,99053001","0,18269897"
14/12/2011 21.00,"0,53214521",,"0,13124385"
14/12/2011 22.00,"0,50223267","23,47578049","0,11782555"
14/12/2011 23.00,"0,50579174",,"0,10614836"
15/12/2011 0.00,"0,50535953","12,71706009","0,12775656"
15/12/2011 1.00,"0,50972595",,"0,13118283"
15/12/2011 2.00,"0,49684338","12,02040958","0,11822828"
15/12/2011 3.00,"0,50181909",,"0,08087286"
15/12/2011 4.00,"0,48211312","9,23670483","0,07316095"
15/12/2011 5.00,"0,48988134",,"0,09170086"
15/12/2011 6.00,"0,51743475","9,51193905","0,09606379"
15/12/2011 7.00,"0,56019025",,"0,04995402"
15/12/2011 8.00,"0,6209019","12,10163975","0,09444777"
15/12/2011 9.00,"0,67649919",,"0,15348564"
15/12/2011 10.00,"0,59909193","13,54716969","0,21928249"
15/12/2011 11.00,"0,58528552",,"0,19606031"
15/12/2011 12.00,"0,53525226","21,71125984","0,22815378"
15/12/2011 13.00,"0,56170475",,"0,58228132"
15/12/2011 14.00,"0,73727142","22,02396965","0,21355475"
15/12/2011 15.00,"0,59498181",,"0,20279895"
15/12/2011 16.00,"0,64029332","20,47364044","0,17203979"
15/12/2011 17.00,"0,52573421",,"0,24919958"
15/12/2011 18.00,"0,6071549","28,51851082","0,14710702"
15/12/2011 19.00,"0,6288472",,"0,17913235"
15/12/2011 20.00,"0,56028928","21,35666084","0,19620574"
15/12/2011 21.00,"0,53661065",,"0,14423603"
15/12/2011 22.00,"0,49851515","11,30613041","0,05953721"
15/12/2011 23.00,"0,50477004",,"0,09121676"
16/12/2011 0.00,"0,52976511","8,90449047","0,09523086"
16/12/2011 1.00,"0,50211384",,"0,08186036"
16/12/2011 2.00,"0,48255582","18,94458961","0,09813033"
16/12/2011 3.00,"0,47318456",,"0,060422"
16/12/2011 4.00,,"22,49777985","0,10344212"
16/12/2011 5.00,"0,496057",,"0,05231143"
16/12/2011 6.00,"0,50644065","12,30327988","0,01548383"
16/12/2011 7.00,"0,52821217",,"0,084112"
16/12/2011 8.00,"0,66259608","9,16666698","0,08398589"
16/12/2011 9.00,"0,77727286",,"0,17858113"
16/12/2011 10.00,"0,70592127","16,36495972","0,24649538"
16/12/2011 11.00,"0,57104689",,"0,22238536"
16/12/2011 12.00,"0,59148099","22,21408081","0,13862219"
16/12/2011 13.00,"0,51857529",,"0,07689537"
16/12/2011 14.00,"0,53501693","24,55433083","0,10958785"
16/12/2011 15.00,"0,52252813",,"0,13574509"
16/12/2011 16.00,"0,51684526","20,40275955","0,04024269"
16/12/2011 17.00,"0,57708508",,"0,072147"
16/12/2011 18.00,"0,60394882","18,86090088","0,10911291"
16/12/2011 19.00,"0,5463652",,"0,11671092"
16/12/2011 20.00,"0,57932654","13,58296013","0,14580831"
16/12/2011 21.00,"0,5205022",,"0,14549711"
16/12/2011 22.00,"0,49733501","8,84598446","0,12484692"
16/12/2011 23.00,"0,47698013",,"0,09396165"
17/12/2011 0.00,"0,45770637","14,14054966","0,07080863"
17/12/2011 1.00,"0,45381294",,"0,0566591"
17/12/2011 2.00,"0,44970165","8,41795635","0,05001504"
17/12/2011 3.00,"0,45823761",,"0,03150056"
17/12/2011 4.00,"0,46040101","9,49481106","0,01378747"
17/12/2011 5.00,"0,45809897",,"0,02199364"
17/12/2011 6.00,"0,46820884","8,20275402","0,0127542"
17/12/2011 7.00,"0,48274222",,"0,00782582"
17/12/2011 8.00,"0,48815131","13,20868969","0,02742442"
17/12/2011 9.00,"0,49985257",,"0,07416778"
17/12/2011 10.00,"0,49717773","20,39479065","0,06799865"
17/12/2011 11.00,"0,49127701",,"0,09699434"
17/12/2011 12.00,"0,50667714","20,03120041","0,09717333"
17/12/2011 13.00,"0,49827866",,"0,11513864"
17/12/2011 14.00,"0,50199617","30,76581955","0,07224768"
17/12/2011 15.00,"0,50156396",,"0,10150474"
17/12/2011 16.00,"0,50594902","24,62215996","0,06883158"
17/12/2011 17.00,"0,49015628",,"0,07762761"
17/12/2011 18.00,"0,52008979","18,46832085","0,0460101"
17/12/2011 19.00,"0,52618623",,"0,06847461"
17/12/2011 20.00,"0,53275567","14,89620972","0,06389404"
17/12/2011 21.00,"0,55623741",,"0,07130797"
17/12/2011 22.00,"0,53019849","9,7105217","0,0843632"
17/12/2011 23.00,"0,53867503",,"0,09931615"
18/12/2011 0.00,"0,52945173","14,69626999","0,11424164"
18/12/2011 1.00,"0,50990303",,"0,08790948"
18/12/2011 2.00,"0,50530128","9,36066914","0,09227648"
18/12/2011 3.00,"0,51863354",,"0,13526405"
18/12/2011 4.00,,"6,53439093","0,07829476"
18/12/2011 5.00,"0,51967621",,"0,05840733"
18/12/2011 6.00,"0,5112987","5,68376112","0,07944397"
18/12/2011 7.00,"0,49672571",,"0,06064269"
18/12/2011 8.00,"0,63144398","4,11545181","0,09096455"
18/12/2011 9.00,"0,7453938",,"0,31159863"
18/12/2011 10.00,"0,84909627","11,2311697","0,45996062"
18/12/2011 11.00,"0,7051745",,"0,50406486"
18/12/2011 12.00,"0,62979201","32,45930099","0,38357274"
18/12/2011 13.00,"0,61980097",,"0,30004856"
18/12/2011 14.00,"0,60796108","33,12321091","0,22180262"
18/12/2011 15.00,"0,58143053",,"0,18371495"
18/12/2011 16.00,"0,61238575","17,91547966","0,16305459"
18/12/2011 17.00,"0,5983242",,"0,16774601"
18/12/2011 18.00,"0,58567812","14,34370995","0,09846492"
18/12/2011 19.00,"0,66757063",,"0,13444333"
18/12/2011 20.00,"0,72834169","15,25166035","0,22340439"
18/12/2011 21.00,"0,64961565",,"0,23792105"
18/12/2011 22.00,"0,61370453","16,63969994","0,23266011"
18/12/2011 23.00,"0,63789342",,"0,18753989"
19/12/2011 0.00,"0,62603489","15,32594013","0,21228146"
19/12/2011 1.00,"0,56839185",,"0,20721782"
19/12/2011 2.00,"0,56445765","9,21940708","0,18428752"
19/12/2011 3.00,"0,53600019",,"0,14746703"
19/12/2011 4.00,"0,50191812","10,66458988","0,11735672"
19/12/2011 5.00,"0,54056233",,"0,10316753"
19/12/2011 6.00,"0,52675708","9,33048439","0,14522557"
19/12/2011 7.00,"0,61018273",,"0,13756044"
19/12/2011 8.00,"0,7677152","6,64919901","0,17555454"
19/12/2011 9.00,"0,8263613",,"0,30858323"
19/12/2011 10.00,"0,56929589","17,49864006","0,29897563"
19/12/2011 11.00,"0,60851212",,"0,2031966"
19/12/2011 12.00,"0,62414759","23,94281006","0,22011541"
19/12/2011 13.00,"0,55643429",,"0,19608269"
19/12/2011 14.00,"0,56259015","22,75469971","0,16951153"
19/12/2011 15.00,"0,55020038",,"0,15603119"
19/12/2011 16.00,"0,52950998","14,85177994","0,14088806"
19/12/2011 17.00,"0,53446589",,"0,13176252"
19/12/2011 18.00,"0,6028677","12,45131969","0,10144982"
19/12/2011 19.00,"0,60192405",,"0,20608895"
19/12/2011 20.00,"0,55971843","6,85219097","0,20209214"
19/12/2011 21.00,"0,5631412",,"0,17224726"
19/12/2011 22.00,"0,55059298","6,48911285","0,14734906"
19/12/2011 23.00,"0,54386744",,"0,13277444"
20/12/2011 0.00,"0,54492875","5,83163786","0,14303088"
20/12/2011 1.00,"0,52742579",,"0,13449622"
20/12/2011 2.00,"0,53764983","21,39347076","0,15234863"
20/12/2011 3.00,"0,52968706",,"0,12189965"
20/12/2011 4.00,,"11,74942017","0,16615543"
20/12/2011 5.00,"0,52241047",,"0,08684977"
20/12/2011 6.00,"0,51725767","9,43732262","0,09298838"
20/12/2011 7.00,"0,53247956",,"0,10137354"
20/12/2011 8.00,"0,57063331","11,02241039","0,14849726"
20/12/2011 9.00,"0,5897696",,"0,12755926"
20/12/2011 10.00,"0,5482525","6,56423807","0,17722242"
20/12/2011 11.00,"0,56135059",,"0,16354682"
20/12/2011 12.00,"0,62125606","3,28110194","0,17769227"
20/12/2011 13.00,"0,4850827",,"0,21278996"
20/12/2011 14.00,"0,5656774","1,63054502","0,17337613"
20/12/2011 15.00,"0,52687475",,"0,13658005"
20/12/2011 16.00,"0,51833879","0,69274902","0,08854612"
20/12/2011 17.00,"0,54780048",,"0,12036093"
20/12/2011 18.00,"0,54048428","0,037817","0,15273204"
20/12/2011 19.00,"0,60015325",,"0,20436513"
20/12/2011 20.00,"0,54203839","0,157373","0,17265202"
20/12/2011 21.00,"0,52774034",,"0,18068225"
20/12/2011 22.00,"0,59836381","2,33872604","0,11280971"
20/12/2011 23.00,"0,5955515",,"0,19620574"
21/12/2011 0.00,"0,54660053","6,68362522","0,15954594"
21/12/2011 1.00,"0,58565948",,"0,13091231"
21/12/2011 2.00,"0,55261892","6,85270023","0,1839753"
21/12/2011 3.00,"0,49611525",,"0,11496982"
21/12/2011 4.00,"0,53723859","13,22614956","0,12884576"
21/12/2011 5.00,"0,54795775",,"0,13613664"
21/12/2011 6.00,"0,55539162","13,79306984","0,12952105"
21/12/2011 7.00,"0,64169016",,"0,17501553"
21/12/2011 8.00,"0,96823849","15,98087025","0,33975224"
21/12/2011 9.00,"1,35077789",,"0,45848292"
21/12/2011 10.00,"1,42619999","26,92443085","0,75463943"
21/12/2011 11.00,"1,02670751",,"0,88394792"
21/12/2011 12.00,"0,6318762","34,39152145","0,71781386"
21/12/2011 13.00,"0,58705515",,"0,49090082"
21/12/2011 14.00,"0,52005018","46,05345154","0,30953514"
21/12/2011 15.00,"0,50439491",,"0,20812295"
21/12/2011 16.00,"0,48628265","25,41649055","0,13364194"
21/12/2011 17.00,"0,49709851",,"0,10363027"
21/12/2011 18.00,"0,51330483","24,79784966","0,12321057"
21/12/2011 19.00,"0,49591953",,"0,12603579"
21/12/2011 20.00,"0,50691247","14,59366989","0,12444317"
21/12/2011 21.00,"0,49902659",,"0,10651041"
21/12/2011 22.00,"0,47568232","11,19454002","0,08730437"
21/12/2011 23.00,"0,47505205",,"0,10024976"
22/12/2011 0.00,"0,46724422","8,03893661","0,02852888"
22/12/2011 1.00,"0,46148213",,
22/12/2011 2.00,"0,44192761","8,11113167",
22/12/2011 3.00,"0,44226779",,
22/12/2011 4.00,,"11,1068697",
22/12/2011 5.00,"0,45355664",,
22/12/2011 6.00,"0,46242695","6,94359589",
22/12/2011 7.00,"0,47005653",,
22/12/2011 8.00,"0,47448237","8,05945587",
22/12/2011 9.00,"0,47229916",,
22/12/2011 10.00,"0,47538757","8,24854183",
22/12/2011 11.00,"0,46118739",,
22/12/2011 12.00,"0,48970426","10,96137047",
22/12/2011 13.00,"0,48980328",,
22/12/2011 14.00,"0,4917698","18,90905952",
22/12/2011 15.00,"0,45588897",,
22/12/2011 16.00,"0,48454447","17,12033081",
22/12/2011 17.00,"0,51953874",,
22/12/2011 18.00,"0,50372736","14,82345963",
22/12/2011 19.00,"0,50697189",,
22/12/2011 20.00,"0,49586012","15,53096008",
22/12/2011 21.00,"0,49466017",,
22/12/2011 22.00,"0,48769813","10,6605196",
22/12/2011 23.00,"0,489999",,
23/12/2011 0.00,"0,49586012","10,64136028",
23/12/2011 1.00,"0,48579102",,
23/12/2011 2.00,"0,48315579","20,10597992",
23/12/2011 3.00,"0,47172831",,
23/12/2011 4.00,"0,47082427","12,54477024",
23/12/2011 5.00,"0,46537673",,
23/12/2011 6.00,"0,468563","11,15417957",
23/12/2011 7.00,"0,48071628",,
23/12/2011 8.00,"0,48592849","14,17055988",
23/12/2011 9.00,"0,48297871",,
23/12/2011 10.00,"0,50630318","8,83733559",
23/12/2011 11.00,"0,5095279",,
23/12/2011 12.00,"0,51316736","19,80496979",
23/12/2011 13.00,"0,51261631",,
23/12/2011 14.00,"0,51261631","11,91882992",
23/12/2011 15.00,"0,50179929",,
23/12/2011 16.00,"0,48514212","13,66419029",
23/12/2011 17.00,"0,50012751",,
23/12/2011 18.00,"0,48299735","11,73550987",
23/12/2011 19.00,"0,48284124",,
23/12/2011 20.00,"0,48976367","10,85486984",
23/12/2011 21.00,"0,48673467",,
23/12/2011 22.00,"0,48185798","12,31803036",
23/12/2011 23.00,"0,49587992",,
24/12/2011 0.00,"0,50720722","18,53429031",
24/12/2011 1.00,"0,50634279",,
24/12/2011 2.00,"0,49544538","12,67146015",
24/12/2011 3.00,"0,48620343",,
24/12/2011 4.00,,"13,33654976",
24/12/2011 5.00,"0,52667786",,
24/12/2011 6.00,"0,54254982","20,04611969",
24/12/2011 7.00,"0,58192216",,
24/12/2011 8.00,"0,6920368","12,45098972",
24/12/2011 9.00,"0,59000493",,
24/12/2011 10.00,"0,54062175","19,77004051",
24/12/2011 11.00,"0,54380802",,
24/12/2011 12.00,"0,52134799","21,75823975",
24/12/2011 13.00,"0,52276463",,
24/12/2011 14.00,"0,50319612","13,41930962",
24/12/2011 15.00,"0,53314827",,
24/12/2011 16.00,"0,5824534","10,49518013",
24/12/2011 17.00,"0,72242233",,
24/12/2011 18.00,"0,81741293","8,10914421",
24/12/2011 19.00,"0,82419789",,
24/12/2011 20.00,"0,89891167","14,14445019",
24/12/2011 21.00,"0,75345676",,
24/12/2011 22.00,"0,78921061","14,88280964",
24/12/2011 23.00,"0,71793824",,
25/12/2011 0.00,"0,62894622","24,02351952",
25/12/2011 1.00,"0,65582976",,
25/12/2011 2.00,"0,57018129","29,4354496",
25/12/2011 3.00,"0,5784225",,
25/12/2011 4.00,"0,60725276","31,00494957",
25/12/2011 5.00,"0,57389764",,
25/12/2011 6.00,"0,56424096","30,0759697",
25/12/2011 7.00,"0,53202754",,
25/12/2011 8.00,"0,49875048","22,76828003",
25/12/2011 9.00,"0,49401126",,
25/12/2011 10.00,"0,48640032","28,37725067",
25/12/2011 11.00,"0,49009803",,
25/12/2011 12.00,"0,51008011","20,27878952",
25/12/2011 13.00,"0,50419919",,
25/12/2011 14.00,"0,45239746","17,19017029",
25/12/2011 15.00,"0,4558179",,
25/12/2011 16.00,"0,45715532","12,17150974",
25/12/2011 17.00,"0,45133382",,
25/12/2011 18.00,"0,45109849","7,13861799",
25/12/2011 19.00,"0,45210155",,
25/12/2011 20.00,"0,47100135","5,69088316",
25/12/2011 21.00,"0,48120908",,
25/12/2011 22.00,"0,47634986","10,64406967",
25/12/2011 23.00,"0,47755098",,
26/12/2011 0.00,"0,46747023","12,16117001",
26/12/2011 1.00,"0,48626285",,
26/12/2011 2.00,"0,48656109","6,87319803",
26/12/2011 3.00,"0,48636071",,
26/12/2011 4.00,,"9,01421165",
26/12/2011 5.00,"0,50539797",,
26/12/2011 6.00,"0,49053024","11,64326",
26/12/2011 7.00,"0,50966653",,
26/12/2011 8.00,"0,50427724","11,10873032",
26/12/2011 9.00,"0,52121168",,
26/12/2011 10.00,"0,48386295","8,08268929",
26/12/2011 11.00,"0,52423952",,
26/12/2011 12.00,"0,59879602","17,32566071",
26/12/2011 13.00,"0,50087544",,
26/12/2011 14.00,"0,49257598","12,94464016",
26/12/2011 15.00,"0,65710893",,
26/12/2011 16.00,"0,55879458","28,31908989",
26/12/2011 17.00,"0,55580519",,
26/12/2011 18.00,"0,60215938","19,16225052",
26/12/2011 19.00,"0,57187171",,
26/12/2011 20.00,"0,71528321","14,74866962",
26/12/2011 21.00,"0,70672861",,
26/12/2011 22.00,"0,79117713","14,85126972",
26/12/2011 23.00,"0,82972465",,
27/12/2011 0.00,"0,82960699","18,00737953",
27/12/2011 1.00,"0,75172557",,"0,13072823"
27/12/2011 2.00,"0,68483826","23,68267059","0,13029906"
27/12/2011 3.00,"0,79279066",,"0,12491608"
27/12/2011 4.00,"0,60231665","29,51157951","0,10522187"
27/12/2011 5.00,"0,51308814",,"0,08897733"
27/12/2011 6.00,"0,51833879","15,8350296","0,06674978"
27/12/2011 7.00,"0,75259117",,"0,06965026"
27/12/2011 8.00,"1,00658913","16,09025002","0,13742823"
27/12/2011 9.00,"1,03418099",,"0,18778702"
27/12/2011 10.00,,"25,07341957","0,15203438"
27/12/2011 11.00,"0,56564944",,"0,13989852"
27/12/2011 12.00,"0,55849984","36,69244003","0,12344244"
27/12/2011 13.00,"0,52458319",,"0,09563766"
27/12/2011 14.00,"0,50997526","42,20949173","0,05635095"
27/12/2011 15.00,"0,50590475",,"0,04804715"
27/12/2011 16.00,"0,52908592","29,80989075","0,06135459"
27/12/2011 17.00,"0,56329731",,"0,05637536"
27/12/2011 18.00,"0,62157643","18,57785988","0,06591991"
27/12/2011 19.00,"0,58545677",,"0,07496714"
27/12/2011 20.00,"0,63343147","18,63245964","0,07734794"
27/12/2011 21.00,"0,69615391",,"0,10648397"
27/12/2011 22.00,"0,63962578","16,97410965","0,10622158"
27/12/2011 23.00,"0,5980411",,"0,09810287"
28/12/2011 0.00,"0,56492947","22,07027054","0,09629058"
28/12/2011 1.00,"0,554194",,"0,0770825"
28/12/2011 2.00,"0,51316969","20,05940056","0,07712318"
28/12/2011 3.00,"0,53229083",,"0,06576431"
28/12/2011 4.00,,"17,41130066","0,09183408"
28/12/2011 5.00,"0,50991584",,"0,06402727"
28/12/2011 6.00,"0,54182636","15,47957993","0,05623603"
28/12/2011 7.00,"0,77236471",,"0,07059506"
28/12/2011 8.00,"1,07506084","17,68264008","0,12339058"
28/12/2011 9.00,"0,70049936",,"0,17252083"
28/12/2011 10.00,"0,6572033","29,24160957","0,16470518"
28/12/2011 11.00,"0,55710417",,"0,14163251"
28/12/2011 12.00,"0,51927429","41,95360184","0,0909737"
28/12/2011 13.00,"0,50844095",,"0,09254802"
28/12/2011 14.00,"0,5143976","29,33896065","0,06994418"
28/12/2011 15.00,"0,50879511",,"0,06069558"
28/12/2011 16.00,"0,50324971","23,39488983","0,06017691"
28/12/2011 17.00,"0,56308178",,"0,04581382"
28/12/2011 18.00,"0,73138817","15,57318974","0,05848767"
28/12/2011 19.00,"1,26251866",,"0,13778621"
28/12/2011 20.00,"0,9550437","26,73991966","0,17726208"
28/12/2011 21.00,"1,19191267",,"0,22577095"
28/12/2011 22.00,"1,15431928","39,02048111","0,31438623"
28/12/2011 23.00,"0,7085798",,"0,301032"
29/12/2011 0.00,"0,55132344","63,38623047","0,17547318"
29/12/2011 1.00,"0,51164587",,"0,12215594"
29/12/2011 2.00,"0,53750071","49,19990158","0,10402283"
29/12/2011 3.00,"0,544521",,"0,10864713"
29/12/2011 4.00,"0,54568018","32,97499084","0,08162544"
29/12/2011 5.00,"0,57985312",,"0,07605329"
29/12/2011 6.00,"0,63728646","30,10938072","0,07710182"
29/12/2011 7.00,"0,64479721",,"0,07561293"
29/12/2011 8.00,"0,80522004","28,40422058","0,08563445"
29/12/2011 9.00,"0,97311402",,"0,15164996"
29/12/2011 10.00,"0,82071338","32,95584106","0,18477263"
29/12/2011 11.00,"0,64103077",,"0,17282186"
29/12/2011 12.00,"0,56135059","41,5975914","0,16015513"
29/12/2011 13.00,"0,51862538",,"0,1276396"
29/12/2011 14.00,"0,53569263","30,34646034","0,08203631"
29/12/2011 15.00,"0,52428845",,"0,071549"
29/12/2011 16.00,"0,57635346","21,46248055","0,07965144"
29/12/2011 17.00,"0,66949288",,"0,08197427"
29/12/2011 18.00,"0,69727464","13,24666977","0,09179849"
29/12/2011 19.00,"0,97594497",,"0,1325029"
29/12/2011 20.00,"0,9472382","24,27178955","0,17722344"
29/12/2011 21.00,"0,12060779",,
29/12/2011 22.00,0,"2,44200206",
29/12/2011 23.00,0,,
30/12/2011 0.00,,,
30/12/2011 1.00,,,
30/12/2011 2.00,,,
30/12/2011 3.00,,,
30/12/2011 4.00,,,
30/12/2011 5.00,,,
30/12/2011 6.00,,,
30/12/2011 7.00,,,
30/12/2011 8.00,,,
30/12/2011 9.00,,,
30/12/2011 10.00,,,
30/12/2011 11.00,,,
30/12/2011 12.00,,,
30/12/2011 13.00,,,
30/12/2011 14.00,"1,78800006","5,39083576",
30/12/2011 15.00,"1,78281698",,
30/12/2011 16.00,"1,89097791","55,62355042",
30/12/2011 17.00,"1,94884229",,
30/12/2011 18.00,"2,13592731","36,93714142",
