"NetC","Regione-Provincia Lecce","","","","","","","","",""
"Stat","S. Barbara","","","","","","","","",""
,SO2,NO2,NOX,O3,PM10
26/08/2012 6.00,"0,29955938","19,09299109","23,41557568","47,0713467","27,6"
26/08/2012 7.00,"0,28295788","14,68671252","20,31970352","37,7435646","27,6"
26/08/2012 8.00,"0,38147263","15,51476148","22,3312996","49,9459023","27,6"
26/08/2012 9.00,"0,38712817","11,15001538","16,62073111","92,1317334","27,6"
26/08/2012 10.00,"0,31616089","10,35830971","14,82571683","110,84808525","27,6"
26/08/2012 11.00,"0,66899074","8,8722536","14,13572766","126,2817843","27,6"
26/08/2012 12.00,"1,99365561","8,22072239","14,88537888","129,9955965","27,6"
26/08/2012 13.00,"2,16678664","7,23174422","16,98129034","138,5164809","27,6"
26/08/2012 14.00,"1,63060898","5,70414799","18,21730656","131,74024395","27,6"
26/08/2012 15.00,"1,46440983","4,09867983","17,84377824","129,65503005","27,6"
26/08/2012 16.00,"1,27613669","3,99355234","17,12914338","128,91576285","27,6"
26/08/2012 17.00,"1,37830044","3,87804077","14,71936566","130,76185605","27,6"
26/08/2012 18.00,"0,77170265","3,90010525","12,21231302","108,65733585","27,6"
26/08/2012 19.00,"0,5204884","6,89689374","12,44576822","103,54746255","27,6"
26/08/2012 20.00,"0,58397564","12,95794904","17,02538488","91,4276181","27,6"
26/08/2012 21.00,"0,58160399","9,33819079","14,10070746","94,01431515","27,6"
26/08/2012 22.00,"0,59054342","4,41536057","9,75195333","111,6265143","27,6"
26/08/2012 23.00,"0,37672934","8,68406118","13,84390866","105,1868139","27,6"
27/08/2012 0.00,"0,39260166","5,73140355","11,18381189","96,6753459","27,6"
27/08/2012 1.00,,"7,48223342","12,56249582","85,05684495","20,79999"
27/08/2012 2.00,"0,53295478",,,"91,3019331","20,79999"
27/08/2012 3.00,"0,56701615","5,59772225","8,51982611","80,81595375","20,79999"
27/08/2012 4.00,"0,5077281","5,4964895","8,59505184","71,00977065","20,79999"
27/08/2012 5.00,"0,47931312","9,91574481","13,02551721",,"20,79999"
27/08/2012 6.00,"0,40773056","11,00335733","14,52481966","57,5316504","20,79999"
27/08/2012 7.00,"0,38414327","13,36288961","17,46246617","55,9923483","20,79999"
27/08/2012 8.00,"0,58140568","10,59712425","15,54942795","70,00429065","20,79999"
27/08/2012 9.00,"0,44479715","5,83782738","10,33299674","100,38103845","20,79999"
27/08/2012 10.00,"0,49534205","4,77227552","8,83499063","104,70436305","20,79999"
27/08/2012 11.00,"0,51392061","4,87870126","9,19944078","104,42187105","20,79999"
27/08/2012 12.00,"0,4894221","3,91438215","8,8336943","109,06411635","20,79999"
27/08/2012 13.00,"0,57830891","3,75474354","9,99708129","108,2749143","20,79999"
27/08/2012 14.00,"1,09532629","3,00976524","10,14493625","109,55743995","20,79999"
27/08/2012 15.00,"0,76892319","2,90593599","11,6831479","108,82631235","20,79999"
27/08/2012 16.00,"0,76482468","3,34591587","11,95940322","104,8637835","20,79999"
27/08/2012 17.00,"0,68868901","2,53604238","9,02305304","106,14499245","20,79999"
27/08/2012 18.00,"0,78194689","3,1538287","7,8843079","102,25813395","20,79999"
27/08/2012 19.00,"0,84369405","4,2596167","8,61191186","95,8874406","20,79999"
27/08/2012 20.00,"0,80498804","4,52178631","9,02694396","96,4361454","20,79999"
27/08/2012 21.00,"0,75371396","4,82938314","9,94779566","95,4712038","20,79999"
27/08/2012 22.00,"0,78741123","3,73787205","8,8920581","94,1143245","20,79999"
27/08/2012 23.00,"0,58687002","3,08114785","8,684543","92,58852855","20,79999"
28/08/2012 0.00,"0,53377448","3,27842418","8,72474854","89,99371185","20,79999"
28/08/2012 1.00,"0,60508449","3,34851046","8,39661301","86,571828","25,9"
28/08/2012 2.00,"0,67858003","3,44714862","8,26043272","79,41450615","25,9"
28/08/2012 3.00,"0,51337448","4,18563759","8,46276056","69,71912535","25,9"
28/08/2012 4.00,"0,53031363","5,12010656","9,24353723","61,4657505","25,9"
28/08/2012 5.00,"0,57931066","5,99876616","11,89844483","61,0670697","25,9"
28/08/2012 6.00,"0,37148366","7,9196149","13,41590554","61,1197776","25,9"
28/08/2012 7.00,"0,34042855","13,51862966","19,06682537","59,00609505","25,9"
28/08/2012 8.00,"0,43468817","12,0208874","18,76592628","83,03507205","25,9"
28/08/2012 9.00,"0,38377817","5,69895691","11,93476136","97,13214105","25,9"
28/08/2012 10.00,"0,55799942","6,09610608","12,1046655","101,33113725","25,9"
28/08/2012 11.00,"0,79733817","6,44004046","12,23306395","102,9757554","25,9"
28/08/2012 12.00,"0,70016382","4,75021104","11,15268453","104,547576","25,9"
28/08/2012 13.00,"0,86618907","5,3576152","12,54693214","108,0086616","25,9"
28/08/2012 14.00,"0,85562447","3,94682879","11,24087935","109,55875665","25,9"
28/08/2012 15.00,"1,12556272","3,86246753","10,92701117","109,69665105","25,9"
28/08/2012 16.00,"1,22729018","5,6132974","12,8244857","111,4453683","25,9"
28/08/2012 17.00,"2,3373711","12,42322382","20,41178544","113,44561515","25,9"
28/08/2012 18.00,"2,00049494","7,88717017","12,41464086","111,81845325","25,9"
28/08/2012 19.00,"1,23075103","6,78008393","11,12544809","109,0506102","25,9"
28/08/2012 20.00,"0,91381925","7,83914838","12,40556268","111,3116235","25,9"
28/08/2012 21.00,"0,93267138","7,54323387","12,195453","112,1333241","25,9"
28/08/2012 22.00,"0,76564438","9,01761722","13,67789352","102,20686245","25,9"
28/08/2012 23.00,"0,71692093","8,3089784","13,72977373","101,42167035","25,9"
29/08/2012 0.00,"0,64196905","8,3089784","13,17855942","90,1869675","25,9"
29/08/2012 1.00,,"8,89821091","13,78165202","74,1316464",21
29/08/2012 2.00,"0,43530549",,,"64,3294932",21
29/08/2012 3.00,"0,46366962","7,13050955","9,30579386","65,0227956",21
29/08/2012 4.00,"0,38879605","6,44004046","9,03083488","53,89622175",21
29/08/2012 5.00,"0,4925209","6,04548779","8,95431282",,21
29/08/2012 6.00,"0,32447385","6,64510629","10,19940913","34,75008705",21
29/08/2012 7.00,"0,33984581","9,40827515","13,51188221","44,4481611",21
29/08/2012 8.00,"0,41688457","13,692549","18,43390174","64,42814595",21
29/08/2012 9.00,"0,47931515","12,6983721","18,41833615","87,05160555",21
29/08/2012 10.00,"0,38211639","10,23891296","14,98394822","105,61787355",21
29/08/2012 11.00,"0,58124194","5,78591467","12,05667622","112,5170823",21
29/08/2012 12.00,"1,12350634","7,64446662","17,52082997","123,31938885",21
29/08/2012 13.00,"1,46929956","7,67950976","16,13825703","136,37853915",21
29/08/2012 14.00,"1,655676","6,38163842","15,41324575","134,5459521",21
29/08/2012 15.00,"1,53990377","5,53282897","14,9865428","132,54307185",21
29/08/2012 16.00,"1,71523966","6,31674323","15,26279812","132,55384485",21
29/08/2012 17.00,"1,65518784","6,94491362","14,28876987","124,22475975",21
29/08/2012 18.00,"1,44669979","7,64576487","12,30050784","115,80115155",21
29/08/2012 19.00,"1,7573282","11,37973644","14,7271475","102,6608646",21
29/08/2012 20.00,"1,62438494","24,06383928","28,48673504","73,43429415",21
29/08/2012 21.00,"1,05216989","16,86064887","21,28335152","69,88534875",21
29/08/2012 22.00,"0,83261078","10,01568122","14,18630962","54,38679225",21
29/08/2012 23.00,"0,68566852","9,88589084","14,2057623","55,16659785",21
30/08/2012 0.00,"0,63833531","8,86446794","13,46908209","68,1987159",21
30/08/2012 1.00,"0,65559685","5,00070216","9,43549056","91,2194997","21,9"
30/08/2012 2.00,"0,57050649","4,64248896","9,3006047","91,3154592","21,9"
30/08/2012 3.00,"0,51585291","4,88519059","9,00100386","79,0185186","21,9"
30/08/2012 4.00,"0,45177479","5,27714868","9,58334552","71,1814005","21,9"
30/08/2012 5.00,"0,43201245","5,11880831","9,58204918","43,2318495","21,9"
30/08/2012 6.00,"0,41795242","5,54321113","10,06971052","47,147037","21,9"
30/08/2012 7.00,"0,35253288","8,96959352","14,23429699","27,56573295","21,9"
30/08/2012 8.00,"0,40117802","22,03526464","30,66955072","48,20117505","21,9"
30/08/2012 9.00,"0,34722617","14,26620827","20,649122","93,5250813","21,9"
30/08/2012 10.00,"0,3874231","10,2259343","15,97872931","116,48639415","21,9"
30/08/2012 11.00,"0,44161903","7,69897774","13,00995162","125,97226005","21,9"
30/08/2012 12.00,"0,36278017","10,04812595","16,09675134","131,9267964","21,9"
30/08/2012 13.00,"0,55757432","8,41670048","15,43918586","142,07218935","21,9"
30/08/2012 14.00,"0,66395354","7,51078723","15,97354014","145,26702225","21,9"
30/08/2012 15.00,"0,95396431","9,04876562","19,21208192","140,54637345","21,9"
30/08/2012 16.00,"1,93717753","9,09808374","19,41959128","137,81916855","21,9"
30/08/2012 17.00,"2,77329696","11,9546997","20,7658496","136,9285008","21,9"
30/08/2012 18.00,"2,89175306","9,68212709","15,99429108","132,8687157","21,9"
30/08/2012 19.00,"1,70709654","11,63801896","15,9657583","120,6407223","21,9"
30/08/2012 20.00,"1,28481373","11,97416768","15,99688566","91,73981565","21,9"
30/08/2012 21.00,"0,90672262","8,9319558","13,84650133","78,23737635","21,9"
30/08/2012 22.00,"0,80037392","8,7074239","13,71680272","73,04235645","21,9"
30/08/2012 23.00,"0,60173653","31,57721536","37,13365944","43,56024645","21,9"
31/08/2012 0.00,"0,67090778","21,93922488","27,69558768","45,3725643","21,9"
31/08/2012 1.00,,"20,56736488","25,6476636","47,9443986","21,4"
31/08/2012 2.00,"0,72664345",,,"36,7691667","21,4"
31/08/2012 3.00,"0,64180022","12,66463294","15,52348976","25,62368025","21,4"
31/08/2012 4.00,"0,57428973","11,61594683","14,74919668","20,6935365","21,4"
31/08/2012 5.00,"0,47393726","12,45048512","16,05784405",,"21,4"
31/08/2012 6.00,"0,45295451","22,86071328","28,89917256","15,0214742","21,4"
31/08/2012 7.00,"0,49263989","18,41550639","28,85378168","5,3504324","21,4"
31/08/2012 8.00,"0,4967445","28,99964816","43,54851504","49,3769283","21,4"
31/08/2012 9.00,"0,41646252","13,56795352","18,86190294","111,0170418","21,4"
31/08/2012 10.00,"0,6012026","12,63477898","16,77377333","123,8991159","21,4"
31/08/2012 11.00,"0,89040079","8,20255266","12,04111254","140,82076575","21,4"
31/08/2012 12.00,"0,86257567","6,05457362","10,78564171","147,62938155","21,4"
31/08/2012 13.00,"0,91320803","5,05650962","11,87899214","143,1533397","21,4"
31/08/2012 14.00,"1,25759983","5,1214029","13,54171323","153,4528065","21,4"
31/08/2012 15.00,"1,10798387","5,06299894","14,3224899","148,33086345","21,4"
31/08/2012 16.00,"1,07240413","4,71776631","13,26415966","149,1620004","21,4"
31/08/2012 17.00,"1,23114359","6,21421223","13,13057205","150,5431389","21,4"
31/08/2012 18.00,"1,29089844","5,78201993","10,8504891","143,82914595","21,4"
31/08/2012 19.00,"1,062825","5,60550982","9,14107698","131,16592335","21,4"
31/08/2012 20.00,"0,9912099","7,56919118","11,17213913","104,53945635","21,4"
31/08/2012 21.00,"0,79825856","6,41667965","11,22661201","86,529933","21,4"
31/08/2012 22.00,"0,87671604","5,4796161","10,88161838","68,05142505","21,4"
31/08/2012 23.00,"0,80190755","5,20057308","10,95165302","63,27535515","21,4"
01/09/2012 0.00,"0,87443592","3,68725376","9,88035369","64,93088595","21,4"
01/09/2012 1.00,"0,7220822","3,98057368","9,94649933","61,95362775","15,9"
01/09/2012 2.00,"0,77408345","7,22784947","13,87373777","42,42233835","15,9"
01/09/2012 3.00,"0,6358701","6,38553126","12,13579095","45,0860424","15,9"
01/09/2012 4.00,"0,47713064","4,20510558","9,61447288","52,06904115","15,9"
01/09/2012 5.00,"0,57428973","4,42444639","9,91926289","54,6692643","15,9"
01/09/2012 6.00,"0,67053759","5,72361598","11,51194742","49,52018925","15,9"
01/09/2012 7.00,"0,60804498","5,23042514","10,71301057","44,7616953","15,9"
01/09/2012 8.00,"0,56972849","6,0117429","12,02943978","63,55106415","15,9"
01/09/2012 9.00,"0,58113211","4,1713626","9,42900697","85,2609135","15,9"
01/09/2012 10.00,"0,50176238","4,21678598","8,98414384","99,2336541","15,9"
01/09/2012 11.00,"0,57885199","4,62431731","10,4613971","106,6396128","15,9"
01/09/2012 12.00,"0,79825856","3,86765861","10,33559133","111,8008773","15,9"
01/09/2012 13.00,"0,71432758","3,36278736","11,46006912","112,39959675","15,9"
01/09/2012 14.00,"0,83611943","3,12008382","12,65069064","110,3980332","15,9"
01/09/2012 15.00,"1,10205374","2,44389354","13,07609917","109,22770635","15,9"
01/09/2012 16.00,"1,066474","2,35563754","12,2603023","111,66978585","15,9"
01/09/2012 17.00,"0,96977052","2,3543412","10,14363991","108,16808205","15,9"
01/09/2012 18.00,"0,73485471","2,70217033","8,62228828","102,00002085","15,9"
01/09/2012 19.00,"0,79734631","3,93904313","8,16834698","89,23150215","15,9"
01/09/2012 20.00,"0,73667921","3,98187193","8,72604487","78,75092925","15,9"
01/09/2012 21.00,"0,79506619","4,5840831","10,08916703","63,6186348","15,9"
01/09/2012 22.00,"0,75036294","7,28625534","13,92950698","55,75584105","15,9"
01/09/2012 23.00,"0,84706642","7,00201933","13,0384863","61,95091455","15,9"
02/09/2012 0.00,"0,67190546","6,24925537","12,44706646","55,66123815","15,9"
02/09/2012 1.00,,"8,12986989","14,29266079","45,26984175","17,7"
02/09/2012 2.00,"0,92584324",,,"28,6387836","17,7"
02/09/2012 3.00,"0,85101848","9,29406183","12,40167176","32,6161353","17,7"
02/09/2012 4.00,"0,7098599","6,03510563","9,25910282","35,81773125","17,7"
02/09/2012 5.00,"0,68609057","6,34529704","9,92834106",,"17,7"
02/09/2012 6.00,"0,75175826","6,24276413","9,94520299","32,264736","17,7"
02/09/2012 7.00,"0,71859084","8,63214655","12,83486022","25,0803819","17,7"
02/09/2012 8.00,"0,70597903","6,24016954","11,58846948","42,48178935","17,7"
02/09/2012 9.00,"0,68123948","5,22393581","10,51846457","64,1740827","17,7"
02/09/2012 10.00,"0,5946521","4,10127633","7,50040507","77,11702425","17,7"
02/09/2012 11.00,"0,88612736","3,80276533","6,64180618","85,8055485","17,7"
02/09/2012 12.00,"0,72119843","3,27842418","6,43429108","89,8356081","17,7"
02/09/2012 13.00,"0,76297577","3,19665942","7,43296118","92,30607645","17,7"
02/09/2012 14.00,"1,04553804","2,30242658","8,14629779","86,8245546","17,7"
02/09/2012 15.00,"1,15189285","2,10904307","9,85052266","83,2566966","17,7"
02/09/2012 16.00,"1,39576843","2,06751061","10,60536114","81,4011471","17,7"
02/09/2012 17.00,"1,12739535","2,38419134","9,34210848","78,9847233","17,7"
02/09/2012 18.00,"0,82142887","3,11748923","8,59245726","74,01675435","17,7"
02/09/2012 19.00,"0,86496562","3,62495698","7,7286711","64,96603785","17,7"
02/09/2012 20.00,"1,0212836","4,01821331","8,15148696","58,3695504","17,7"
02/09/2012 21.00,"1,00491194","3,87155335","9,37712676","47,8822344","17,7"
02/09/2012 22.00,"1,04644724","5,792404","11,70130616","37,9030449","17,7"
02/09/2012 23.00,"0,76534132","5,54191479","11,32907418","27,75086895","17,7"
03/09/2012 0.00,"0,80736172","10,17791251","15,7128485","21,57199485","17,7"
03/09/2012 1.00,"0,78723021","8,03383013","13,43017289","30,0659268",12
03/09/2012 2.00,"0,90001246","7,83914838","13,29788161","27,66843555",12
03/09/2012 3.00,"0,76540132","4,08699942","9,21111354","37,10837655",12
03/09/2012 4.00,"0,71598326","5,0136789","10,37579686","29,7604923",12
03/09/2012 5.00,"0,69906648","4,40627666","9,54832724","39,23692185",12
03/09/2012 6.00,"0,77104058","6,32193431","11,75577904","42,47907615",12
03/09/2012 7.00,"0,64297893","12,35703612","19,91374768","41,16680505",12
03/09/2012 8.00,"0,56160571","8,73467946","15,87237622","56,8275351",12
03/09/2012 9.00,"0,58804262","5,57695602","11,97756148","70,4678289",12
03/09/2012 10.00,"0,522738","4,00393641","8,3278747","75,39525945",12
03/09/2012 11.00,"0,67287161","2,97861685","6,84024501","75,02630415",12
03/09/2012 12.00,"0,60065546","2,71125424","7,07240196","78,496866",12
03/09/2012 13.00,"0,79014086","2,43610597","7,39924115","83,32426725",12
03/09/2012 14.00,"0,83076696","2,08308576","7,60156899","85,3622595",12
03/09/2012 15.00,"0,83598112","2,50100116","7,0866693","85,7406711",12
03/09/2012 16.00,"0,74909067","2,5594032","6,64310442","86,0961003",12
03/09/2012 17.00,"0,79474889","2,58276593","6,14376842","86,70156285",12
03/09/2012 18.00,"0,77492146","3,60419074","6,88823238","86,18800995",12
03/09/2012 19.00,"1,03341031","5,95204262","9,17739159","83,89052805",12
03/09/2012 20.00,"1,04414271","6,00265899","10,42378615","75,24523545",12
03/09/2012 21.00,"0,82191398","6,39850991","11,46395813","66,8337369",12
03/09/2012 22.00,"0,79468889","5,87806351","11,23050293","72,2625708",12
03/09/2012 23.00,"0,93227068","4,20510558","10,2798202","71,61521325",12
04/09/2012 0.00,"0,88067013","4,08829767","10,33948225","61,38465375",12
04/09/2012 1.00,,"5,92738355","11,58068764","53,31914805","17,1"
04/09/2012 2.00,"0,59504772",,,"44,83197915","17,1"
04/09/2012 3.00,"0,43425697","5,69765866","8,48740242","45,7712451","17,1"
04/09/2012 4.00,"0,5039835","3,75214895","6,63532258","51,17978985","17,1"
04/09/2012 5.00,"0,53249408","4,99680742","8,5483608",,"17,1"
04/09/2012 6.00,"0,42668845","4,96046794","8,65600831",,"17,1"
04/09/2012 7.00,"0,47583803","12,302525","17,41577513",,"17,1"
04/09/2012 8.00,"0,5716435","15,81326292","22,54789096",,"17,1"
04/09/2012 9.00,"0,44814715","4,95527495","9,58983102",,"17,1"
04/09/2012 10.00,"0,41975861","4,91504074","9,40566145",,"17,1"
04/09/2012 11.00,"0,3024019","4,33748863","8,23189803",,"17,1"
04/09/2012 12.00,"0,48526053","3,19017009","7,03349276",,"17,1"
04/09/2012 13.00,"0,45644587","3,0941265","7,38756839",,"17,1"
04/09/2012 14.00,"0,43392237","3,07076569","7,0866693",,"17,1"
04/09/2012 15.00,"0,58191723","2,75019021","7,93878078",,"17,1"
04/09/2012 16.00,"0,70058079","3,46272378","10,38617329",,"17,1"
04/09/2012 17.00,"0,70267784","2,87738218","7,54579786","80,36727825","17,1"
04/09/2012 18.00,"0,66477425","2,32708564","6,36425452","79,06175025","17,1"
04/09/2012 19.00,"0,64036727","2,65414854","6,67552812","80,69162535","17,1"
04/09/2012 20.00,"0,58036732","4,60225474","9,10216778","71,4962913","17,1"
04/09/2012 21.00,"0,65313367","8,22331889","15,91647268","53,0826408","17,1"
04/09/2012 22.00,"0,53167336","9,97414685","16,24460821","46,28884785","17,1"
04/09/2012 23.00,"0,48325399","8,61267857","15,38082206","40,7140797","17,1"
05/09/2012 0.00,"0,50094471","8,42189347","14,78162038","40,3248552","17,1"
05/09/2012 1.00,"0,58772227","7,79242292","14,34843001","37,4394867","13,7"
05/09/2012 2.00,"0,50574698","5,97410518","12,09039816","38,0936073","13,7"
05/09/2012 3.00,"0,36449992","4,53736146","10,27333661","41,8385016","13,7"
05/09/2012 4.00,"0,4140746","3,497765","8,82202154","51,7082055","13,7"
05/09/2012 5.00,"0,38717495","3,31476557","8,34992388","55,958553","13,7"
05/09/2012 6.00,"0,38535147","4,06493686","9,11513878","54,12732255","13,7"
05/09/2012 7.00,"0,35778263","7,77295685","12,99568618","48,6241749","13,7"
05/09/2012 8.00,"0,4136495","10,62696866","17,51953363","63,90513675","13,7"
05/09/2012 9.00,"0,29659686","5,03833988","9,6378184","80,3915973","13,7"
05/09/2012 10.00,"0,30902867","3,50814907","7,47316863","75,7020306","13,7"
05/09/2012 11.00,"0,33234136","3,51463649","6,97383262","88,09762395","13,7"
05/09/2012 12.00,"0,38039665","4,1116604","8,22152352","100,01750955","13,7"
05/09/2012 13.00,"0,40997101","2,9773186","7,92451535","104,0664618","13,7"
05/09/2012 14.00,"0,73255629","2,11033941","8,27858907","106,6923207","13,7"
05/09/2012 15.00,"0,65784442","2,22844747","8,9828475","109,40470275","13,7"
05/09/2012 16.00,"0,72860524","1,7715961","7,94526629","109,81818645","13,7"
05/09/2012 17.00,"0,72146183","1,95199904","6,340909","114,4956834","13,7"
05/09/2012 18.00,"0,65313367","2,01170124","4,81177553","116,53766565","13,7"
05/09/2012 19.00,"0,7472977","2,3231909","5,02447979","106,4273847","13,7"
