,Provincia di TARANTO,,,,,,
09/02/2008 12.00,"1,567668","5,479717","0,224161","5,175914","18,07081","0,483266",
09/02/2008 13.00,,,,,,,
09/02/2008 14.00,,,,,,,
09/02/2008 15.00,,,,,,,
09/02/2008 16.00,,,,,,,
09/02/2008 17.00,,,,,,,
09/02/2008 18.00,,,,,,,
09/02/2008 19.00,,,,,,,
09/02/2008 20.00,,,,,,,
09/02/2008 21.00,,,,,,,
09/02/2008 22.00,,,,,,,
09/02/2008 23.00,,,,,,,
10/02/2008 0.00,,,,,,,
10/02/2008 1.00,,,,,,,
10/02/2008 2.00,,,,,,,
10/02/2008 3.00,,,,,,,
10/02/2008 4.00,,,,,,,
10/02/2008 5.00,,,,,,,
10/02/2008 6.00,,,,,,,
10/02/2008 7.00,,,,,,,
10/02/2008 8.00,,,,,,,
10/02/2008 9.00,,,,,,,
10/02/2008 10.00,,,,,,,
10/02/2008 11.00,,,,,,,
10/02/2008 12.00,,,,,,,
10/02/2008 13.00,,,,,,,
10/02/2008 14.00,,,,,,,
10/02/2008 15.00,,,,,,,
10/02/2008 16.00,,,,,,,
10/02/2008 17.00,,,,,,,
10/02/2008 18.00,,,,,,,
10/02/2008 19.00,,,,,,,
10/02/2008 20.00,,,,,,,
10/02/2008 21.00,,,,,,,
10/02/2008 22.00,,,,,,,
10/02/2008 23.00,,,,,,,
11/02/2008 0.00,,,,,,,
11/02/2008 1.00,,,,,,,
11/02/2008 2.00,,,,,,,
11/02/2008 3.00,,,,,,,
11/02/2008 4.00,,,,,,,
11/02/2008 5.00,,,,,,,
11/02/2008 6.00,,,,,,,
11/02/2008 7.00,,,,,,,
11/02/2008 8.00,,,,,,,
11/02/2008 9.00,,,,,,,
11/02/2008 10.00,,,,,,,
11/02/2008 11.00,,,,,,,
11/02/2008 12.00,,,,,,,
11/02/2008 13.00,,,,,,,
11/02/2008 14.00,,,,,,,
11/02/2008 15.00,,,,,,,
11/02/2008 16.00,,,,,,,
11/02/2008 17.00,,,,,,,
11/02/2008 18.00,,,,,,,
11/02/2008 19.00,,,,,,,
11/02/2008 20.00,,,,,,,
11/02/2008 21.00,,,,,,,
11/02/2008 22.00,,,,,,,
11/02/2008 23.00,,,,,,,
12/02/2008 0.00,,,,,,,
12/02/2008 1.00,,,,,,,
12/02/2008 2.00,,,,,,,
12/02/2008 3.00,,,,,,,
12/02/2008 4.00,,,,,,,
12/02/2008 5.00,,,,,,,
12/02/2008 6.00,,,,,,,
12/02/2008 7.00,,,,,,,
12/02/2008 8.00,,,,,,,
12/02/2008 9.00,,,,,,,
12/02/2008 10.00,,,,,,,
12/02/2008 11.00,,,,,,,
12/02/2008 12.00,,,,,,,
12/02/2008 13.00,,,,,,,
12/02/2008 14.00,,,,,,,
12/02/2008 15.00,,,,,,,
12/02/2008 16.00,"0,249845",,,,,,
12/02/2008 17.00,"1,302175","0,455566",,,,,
12/02/2008 18.00,"0,104752","6,837607","0,512733",,,,
12/02/2008 19.00,"0,278134","11,257739","0,002538","13,700328","0,578543",,
12/02/2008 20.00,"0,066825","16,101941","0,243615","17,41484","13,18681","0,578779",
12/02/2008 21.00,"1,134211","23,014801","0,131958","24,16636","0,654412",,
12/02/2008 22.00,"2,216046","27,421921","0,776524","27,243609","29,79241","0,621527",
12/02/2008 23.00,"1,025847","45,838974","4,988194","38,876447","0,602078",,
13/02/2008 0.00,"0,608645","54,427526","8,491011","42,189924","29,30402","0,633823",
13/02/2008 1.00,"0,135455","43,440849","6,613141","33,582424","0,59253",,
13/02/2008 2.00,"0,153516","34,049469","3,689758","28,441553","31,25762","0,560235",
13/02/2008 3.00,"0,061406","27,305195","2,887012","23,320146",,,
13/02/2008 4.00,"0,554463","19,7127","3,186455","16,13384","26,37361","0,518784",
13/02/2008 5.00,"0,659215","47,76109","11,336567","30,400053","0,524991",,
13/02/2008 6.00,"1,307593","17,1058","1,163094","15,9184","27,35042","0,508568",
13/02/2008 7.00,"1,273278","8,635257","0,362886","9,166871","0,522869",,
13/02/2008 8.00,"1,928881","21,983716","1,270521","20,246798","31,746031","0,554537",
13/02/2008 9.00,"2,295513","31,640979","3,324335","26,562229","0,583612",,
13/02/2008 10.00,"2,770509","26,175528","4,159225","19,812009","26,37361","0,560941",
13/02/2008 11.00,"3,71147","12,850423","0,63949","11,897584","0,527781",,
13/02/2008 12.00,"20,02442","0,512261",,,,,
13/02/2008 13.00,"0,498745",,,,,,
13/02/2008 14.00,"23,93162","0,504245",,,,,
13/02/2008 15.00,"27,446569","0,437323","26,814021","0,508176",,,
13/02/2008 16.00,"18,525986","0,102353","18,503756","35,164822","0,506682",,
13/02/2008 17.00,"16,121395","0,150568","16,248059","0,503893",,,
13/02/2008 18.00,"17,711487","0,233465","18,362286","38,58363","0,517801",,
13/02/2008 19.00,"21,188668","0,241078","21,77309","0,539764",,,
13/02/2008 20.00,"26,646338","1,503987","24,863322","36,141621","0,55717",,
13/02/2008 21.00,"54,18889","4,542412","47,468361","0,602589",,,
13/02/2008 22.00,"57,222486","6,326388","47,55532","51,282051","0,630838",,
13/02/2008 23.00,"44,688524","6,970953","34,023715","0,603806",,,
14/02/2008 0.00,"28,462107","2,668773","24,387005","45,421242","0,564124",,
14/02/2008 1.00,"31,249307","3,028275","26,624541","0,508608",,,
14/02/2008 2.00,"22,719091","0,999838","21,242262","46,398041","0,504481",,
14/02/2008 3.00,"31,105333","3,456294","25,841922","0,501535",,,
14/02/2008 4.00,"17,794491","1,606339","15,525148","41,025631","0,466174",,
14/02/2008 5.00,"37,804197","5,494034","29,411072","0,466607",,,
14/02/2008 6.00,"44,637971","6,070084","35,355326","47,37484","0,484759",,
14/02/2008 7.00,"124,043943","37,851725","66,055184","0,546955",,,
14/02/2008 8.00,"199,468061","72,809683","87,891883","46,88644","0,598031",,
14/02/2008 9.00,"169,871214","62,664979","73,839831","0,601371",,,
14/02/2008 10.00,"1,036683","83,383792","23,733876","47,02579","37,118431","0,598188",
14/02/2008 11.00,"1,052938","39,578477","6,593687","29,488947","0,581215",,
14/02/2008 12.00,"0,977083","22,732074","2,687382","18,638737","31,25762","0,555677",
14/02/2008 13.00,"1,455691","18,254917","1,180858","16,481676","0,573829",,
14/02/2008 14.00,"1,925268","24,503732","2,74321","20,311672","29,79241","0,553475",
14/02/2008 15.00,"2,542944","19,536318","1,717997","16,921649","0,559881",,
14/02/2008 16.00,"2,741612","30,336231","3,308262","25,286428","32,722832","0,563652",
14/02/2008 17.00,"2,768703","61,058955","9,362275","46,736354","0,567071",,
14/02/2008 18.00,"2,127549","75,47354","6,130141","66,135655","41,514042","0,571431",
14/02/2008 19.00,"2,871649","32,576101","2,486062","29,389007","0,53776",,
14/02/2008 20.00,"2,414714","39,027226","4,039956","33,343617","66,910851","0,639757",
14/02/2008 21.00,"4,870966","27,301313","1,262909","25,952244","0,637242",,
14/02/2008 22.00,"5,920292","19,743828","0,087127","20,472625","71,306473","0,642075",
14/02/2008 23.00,"5,315259","17,278296","0,016917","18,179285","0,607814",,
15/02/2008 0.00,"6,317627","13,976198",0,"15,561481","59,096451","0,583847",
15/02/2008 1.00,"13,514477",0,"15,044935","0,56491",,,
15/02/2008 2.00,"3,790938","15,904799","0,449166","16,193548","50,793652","0,544439",
15/02/2008 3.00,"4,168406","21,044696","1,611415","18,751655",,,
15/02/2008 4.00,"4,98836","16,947569","1,724763","15,444678","40,04884","0,466135",
15/02/2008 5.00,"4,587413","25,715099","2,643395","22,667333","0,479611",,
15/02/2008 6.00,"3,680767","24,961561","0,255458","25,056702","49,328442","0,537564",
15/02/2008 7.00,"4,581996","45,042608","6,321311","35,444867","0,548527",,
15/02/2008 8.00,"4,964882","20,204255","1,46","18,055991","65,934052","0,545029",
15/02/2008 9.00,"5,75594","30,608596","3,496896","25,264364","0,602981",,
15/02/2008 10.00,"11,394478","135,675193","42,601386","70,404352","51,770451","0,747018",
15/02/2008 11.00,"14,130676","120,84947","31,512649","72,582178","0,768942",,
15/02/2008 12.00,"9,239846","80,012935","17,673107","52,951882","56,16605","0,664784",
15/02/2008 13.00,"9,812369","62,103004","12,958126","42,263897","0,625416",,
15/02/2008 14.00,"9,54146","75,945632","16,006704","51,438552","42,490841","0,605536",
15/02/2008 15.00,"10,37044","65,255947","12,336407","46,372957","0,595634",,
15/02/2008 16.00,"14,620116","83,950564","16,647039","58,466529","36,141621","0,611232",
15/02/2008 17.00,"25,833996","130,046323","24,499411","92,546052","0,647025",,
15/02/2008 18.00,"11,271665","57,78668","1,224843","56,1732","54,21244","0,626123",
15/02/2008 19.00,"10,682893","53,42237","3,268507","48,527418","0,706589",,
15/02/2008 20.00,"11,007977","24,82927","0,408563","25,019074","63,492062","0,600192",
15/02/2008 21.00,"10,897815","96,859357","11,811111","78,814565","0,641879",,
15/02/2008 22.00,"10,141074","46,19692","2,959757","42,284662","62,026852","0,612451",
15/02/2008 23.00,"9,503532","60,752882","8,205947","48,964806","0,591705",,
16/02/2008 0.00,"9,169409","42,534275","0,644566","42,610428","65,445663","0,608599",
16/02/2008 1.00,"8,699832","50,081377","2,925923","45,661733","0,626713",,
16/02/2008 2.00,"8,642037","34,793926","2,367636","31,572032","66,42247","0,584397",
16/02/2008 3.00,"8,430727","28,412816","0,180174","28,32475","0,55167",,
16/02/2008 4.00,"10,000201","23,518039","2,305888","20,179306","53,235641","0,566677",
16/02/2008 5.00,"9,866552","32,355627","5,476272","25,048919","0,523499",,
16/02/2008 6.00,"8,195939","26,703393","3,317567","22,520664","35,653221","0,513204",
16/02/2008 7.00,"8,696219","10,087869","0,226698","10,312882","0,49682",,
16/02/2008 8.00,"8,878632","21,258706","1,86095","18,62706","29,30402","0,493639",
16/02/2008 9.00,"9,295834","9,467914","0,270684","9,127934","0,497135",,
16/02/2008 10.00,"10,583553","6,508218","0,072746","7,094168","31,746031","0,500828",
16/02/2008 11.00,"11,228321","6,57566","0,131112","6,503637","0,539096",,
16/02/2008 12.00,"11,082035","6,321454","0,202166","6,058466","20,51281","0,577875",
16/02/2008 13.00,"10,007425","4,487532","0,044832","4,539956","0,559645",,
16/02/2008 14.00,"9,281385","5,683343","0,157335","5,649636","22,46641","0,576107",
16/02/2008 15.00,"9,756382","4,077688","0,046523","4,53217","0,569036",,
16/02/2008 16.00,"10,045353","4,077688",0,"4,330999","27,83882","0,567621",
16/02/2008 17.00,"9,72929","3,881845",0,"4,925425","0,524402",,
16/02/2008 18.00,"5,754134","2,653609",0,"3,998743","27,83882","0,470536",
16/02/2008 19.00,"4,661462","2,996012",0,"4,29336","0,441343",,
16/02/2008 20.00,"3,778295","4,667811",0,"5,641849","27,83882","0,430617",
16/02/2008 21.00,"1,228126","3,311177","0,055828","4,279084","0,42936",,
16/02/2008 22.00,"0,726039","4,989461","0,126037","6,099999","27,83882","0,434624",
16/02/2008 23.00,"1,161302","2,949321",0,"4,334894","0,416001",,
17/02/2008 0.00,"0,341347","3,142569",0,"4,280383","22,46641","0,413682",
17/02/2008 1.00,"4,614635",0,"6,01953","0,381819",,,
17/02/2008 2.00,0,"3,499237",0,"4,694403","43,46764","0,397928",
17/02/2008 3.00,0,"2,820919",0,"3,968893",,,
17/02/2008 4.00,0,"1,828734",0,"3,275829","39,56044","0,395453",
17/02/2008 5.00,0,"1,896176",0,"3,492574","0,39003",,
17/02/2008 6.00,0,"4,551084","0,077822","5,387467","28,327221","0,393527",
17/02/2008 7.00,0,"1,769074",0,"2,995488","0,416591",,
17/02/2008 8.00,0,"1,91174",0,"2,659339","28,327221","0,420048",
17/02/2008 9.00,0,"1,884503",0,"3,024042","0,420048",,
17/02/2008 10.00,0,"1,98048",0,"2,342659","21,97802","0,444565",
17/02/2008 11.00,0,"2,011608",0,"2,450383","0,450772",,
17/02/2008 12.00,0,"5,181413","0,259688","4,894276","15,62881","0,45144",
17/02/2008 13.00,"0,003612","3,269673","0,015226","3,377062","0,430774",,
17/02/2008 14.00,"0,447905","2,605622",0,"3,105807","7,326007","0,466725",
17/02/2008 15.00,"1,152272","1,307351",0,"2,211574","0,477216",,
17/02/2008 16.00,"1,025847","1,105023",0,"2,367318","5,372406","0,471911",
17/02/2008 17.00,"0,783833","2,223015",0,"3,016254","0,483462",,
17/02/2008 18.00,"0,47319","1,193216",0,"2,101256","9,76801","0,47529",
17/02/2008 19.00,"0,22034","3,10366",0,"4,258318","0,45647",,
17/02/2008 20.00,0,"6,892123",0,"8,137657","10,74481","0,452776",
17/02/2008 21.00,0,"10,693556","0,123499","11,21361","0,452304",,
17/02/2008 22.00,"0,21131","19,686773","0,681785","19,443415","13,67521","0,447669",
17/02/2008 23.00,"0,209504","29,244172","1,61226","27,636889","0,442955",,
18/02/2008 0.00,"0,642961","40,160813","2,478447","36,701203","21,97802","0,470025",
18/02/2008 1.00,"0,426232","23,114665","1,234994","21,562828","0,442167",,
18/02/2008 2.00,"3,133529","17,113581","2,231449","13,920977","21,97802","0,412033",
18/02/2008 3.00,"7,836531","11,629971","0,829815","10,519248","0,407593",,
18/02/2008 4.00,"8,846123","24,527077","4,639688","17,43431","10,25641","0,400442",
18/02/2008 5.00,"8,658291","33,734275","6,188508","24,281865","0,398714",,
18/02/2008 6.00,"9,857521","47,493907","9,929864","32,291041","11,23321","0,390266",
18/02/2008 7.00,"11,237351","118,096017","37,337437","60,889646","0,475604",,
18/02/2008 8.00,"11,322241","151,818648","48,510756","77,492035","17,094","0,503225",
18/02/2008 9.00,"12,423936","87,056819","27,152951","45,455351","0,484955",,
18/02/2008 10.00,"15,198057","55,257582","15,318148","31,792677","9,76801","0,538388",
18/02/2008 11.00,"17,858387","19,20688","3,049422","14,541356","0,576814",,
18/02/2008 12.00,"16,978845","8,243571","0,342585","7,852127","4,884005","0,563182",
18/02/2008 13.00,"17,365335","8,815536","0,439015","8,167509","0,539608",,
18/02/2008 14.00,"18,002883","10,881618","1,023523","9,347274","7,814408","0,530453",
18/02/2008 15.00,"18,458","16,832137","2,196768","13,486181","0,517095",,
18/02/2008 16.00,"19,142513","15,418433","1,540359","13,070864","7,326007","0,531906",
18/02/2008 17.00,"0,507076",,,,,,
18/02/2008 18.00,"40,542277","38,76815","23,44322","0,573789",,,
18/02/2008 19.00,"1,271473","29,460764","1,613105","27,00612","0,629699",,
18/02/2008 20.00,"0,984308","28,113206","1,895632","25,228016","27,35042","0,642193",
18/02/2008 21.00,"1,034877","68,991249","11,449916","51,474901","0,686944",,
18/02/2008 22.00,"0,581554","63,765735","8,480861","50,797403","48,84005","0,674018",
18/02/2008 23.00,"0,065019","27,28185","1,471844","25,042439","0,592727",,
19/02/2008 0.00,"0,176995","20,411785","0,479617","19,71597","47,863232","0,630289",
19/02/2008 1.00,"20,981159","0,466929","20,311672","0,608403",,,
19/02/2008 2.00,"40,04884","0,60644",,,,,
19/02/2008 3.00,"34,346479","0,992224","32,858218",,,,
19/02/2008 4.00,"0,019867","36,116839","5,307939","27,997683","33,699631","0,535011",
19/02/2008 5.00,"29,52302","5,308786","21,400594","0,50244",,,
19/02/2008 6.00,"34,793926","7,241637","23,716008","43,46764","0,489394",,
19/02/2008 7.00,"0,207698","78,33076","22,547955","43,78889","0,510062",,
19/02/2008 8.00,"0,148098","72,51124","23,005578","37,263197","78,144081","0,596224",
19/02/2008 9.00,"0,843434","57,804845","13,420825","37,252815","0,661485",,
19/02/2008 10.00,"2,981818","56,544187","12,73904","37,03737","59,58485","0,702503",
19/02/2008 11.00,"1,246187","56,417076","14,960333","33,501967","0,652605",,
19/02/2008 12.00,"7,106879","58,951374","14,665132","36,490958","41,514042","0,597049",
19/02/2008 13.00,"3,23828","45,443382","10,764753","28,958119","0,598778",,
19/02/2008 14.00,"9,868357","53,218759","11,381405","35,792696","37,118431","0,580744",
19/02/2008 15.00,"6,006983","44,76118","9,14319","30,763448","0,588876",,
19/02/2008 16.00,"5,257465","48,060661","9,30983","33,80955","32,234421","0,580154",
19/02/2008 17.00,"3,287045","55,388573","8,816678","41,899183","0,598463",,
19/02/2008 18.00,"2,409295","77,315236","7,604523","65,70087","39,56044","0,612176",
19/02/2008 19.00,"1,430406","35,563028","1,690081","32,998384","0,63909",,
19/02/2008 20.00,"1,354551","46,256593","0,540522","45,468334","77,167259","0,902528",
19/02/2008 21.00,"1,435824","42,907803","1,05905","41,332028","0,881272",,
19/02/2008 22.00,"0,55627","31,659144","0,574357","30,811477","79,609283","0,894119",
19/02/2008 23.00,"0,800088","40,540822","0,608193","39,638303","0,845401",,
20/02/2008 0.00,"0,054182","21,231458","0,345968","20,733497","71,306473","0,703446",
20/02/2008 1.00,"0,097527","16,561068","0,085434","16,480374","0,653429",,
20/02/2008 2.00,"0,762161","13,794622","0,080359","13,728892","55,189251","0,648636",
20/02/2008 3.00,"1,399703","17,775037","0,401796","17,190309","0,58813",,
20/02/2008 4.00,"1,479171","13,496318","0,246153","13,16172","46,88644","0,567581",
20/02/2008 5.00,"0,940962","19,017539","0,483847","18,299996","0,549705",,
20/02/2008 6.00,"2,082397","29,912111","0,43394","29,285167","53,724041","0,579643",
20/02/2008 7.00,"1,354551","22,307954","0,341739","21,813319","0,589662",,
20/02/2008 8.00,"0,778416","20,694513","0,872109","19,381103","46,88644","0,581844",
20/02/2008 9.00,"1,004174","40,735371","4,491659","33,871845","0,634021",,
20/02/2008 10.00,"20,708378","70,215598","14,379219","48,201652","44,932831","1,785411",
20/02/2008 11.00,"35,025082","60,119931","14,36231","38,124992","0,624552",,
20/02/2008 12.00,"4,491692","35,729047","8,540919","22,64915","43,46764","0,572218",
20/02/2008 13.00,"12,552169","32,709692","7,739865","20,856783","0,516465",,
20/02/2008 14.00,"26,467922","30,865396","5,989725","21,696516","29,79241","0,492931",
20/02/2008 15.00,"37,46868","39,356683","8,996852","25,579748","0,466961",,
20/02/2008 16.00,"31,49422","33,851022","6,9202","23,256554","29,79241","0,431245",
20/02/2008 17.00,"54,270536","44,019305","5,903445","34,991913","0,458355",,
20/02/2008 18.00,"6,756501","24,673633","1,158019","22,913924","36,141621","0,50845",
20/02/2008 19.00,"3,740367","27,223494","0,401796","26,645306","0,573829",,
20/02/2008 20.00,"2,555587","29,890066","0,272376","29,512313","45,909641","0,537918",
20/02/2008 21.00,"1,927075","26,277992","0,367114","25,748464","0,681876",,
20/02/2008 22.00,"1,860251","32,625392","0,477925","31,927625","56,654442","0,684587",
20/02/2008 23.00,"0,771191","16,581821","0,342585","16,098797","0,504757",,
21/02/2008 0.00,"1,215484","9,930935","0,306211","9,499126","44,444431","0,499177",
21/02/2008 1.00,"6,269576","0,159026","6,061063","0,489591",,,
21/02/2008 2.00,"1,262442","34,67643","0,49682",,,,
21/02/2008 3.00,"2,049887","36,522774","0,309595","36,109381",,,
21/02/2008 4.00,"1,632686","23,297547","0,24277","22,978818","30,28083","0,491359",
21/02/2008 5.00,"2,022797","10,920527","0,208088","10,646438","0,486526",,
21/02/2008 6.00,"1,480976","21,767126","3,736281","16,053381","21,48962","0,549115",
21/02/2008 7.00,"1,930687","22,571236","4,20152","16,152017","0,49796",,
21/02/2008 8.00,"1,435824","32,642237","6,030326","23,412306","29,30402","0,741243",
21/02/2008 9.00,"2,745224","108,712379","44,220416","40,938767","0,865242",,
21/02/2008 10.00,"2,644084","130,054127","49,101171","54,806543","34,67643","0,859034",
21/02/2008 11.00,"0,92832","60,53239","12,558026","41,306063","0,814125",,
21/02/2008 12.00,"2,837333","71,360812","18,909795","42,396285","51,770451","0,811494",
21/02/2008 13.00,"9,608284","62,882504","11,819576","44,790855","0,763167",,
21/02/2008 14.00,"21,12377","101,550505","24,224496","64,452313","56,654442","0,981067",
21/02/2008 15.00,"22,705887","96,432653","22,069182","62,637903","0,971206",,
21/02/2008 16.00,"6,556028","63,475227","12,936129","43,670786","60,073261","0,618069",
21/02/2008 17.00,"4,53865","75,908026","15,508478","52,165362","0,571275",,
21/02/2008 18.00,"3,039612","54,855527","4,410453","48,126377","58,119652","0,57595",
21/02/2008 19.00,"2,241331","39,565494","1,051438","37,983505","0,586008",,
21/02/2008 20.00,"1,661583","17,981256","0,351888","17,470655","49,328442","0,637949",
21/02/2008 21.00,"1,405122","11,035957","0,197092","10,786605","0,597599",,
21/02/2008 22.00,"1,845802","43,156821","5,527025","34,714176","45,909641","0,628599",
21/02/2008 23.00,"1,746469","47,835008","5,603154","39,271007","0,703446",,
22/02/2008 0.00,"1,89276","22,130272","0,442398","21,481071","39,56044","0,646043",
22/02/2008 1.00,"1,551413","14,506661","1,025215","12,955354","0,670286",,
22/02/2008 2.00,"1,789814","26,971876","1,621564","24,507709","39,56044","0,59198",
22/02/2008 3.00,"1,663389","8,22671","0,483847","7,515978","0,503381",,
22/02/2008 4.00,"1,464721","5,802664","0,251228","5,441978","25,88522","0,51293",
22/02/2008 5.00,"1,704928","8,547062","1,218923","6,708701","0,508372",,
22/02/2008 6.00,"1,154077","3,51999","0,351043","3,001978","22,46641","0,491753",
22/02/2008 7.00,"1,928881","8,344734","1,184241","6,54517","0,466331",,
22/02/2008 8.00,"2,147416","21,278151","4,325865","14,656868","23,44322","0,504207",
22/02/2008 9.00,"1,051131","17,409291","2,483523","13,610776","0,527624",,
22/02/2008 10.00,"3,01794","85,220287","24,352226","47,914834","17,582411","0,545971",
22/02/2008 11.00,"3,155202","66,875871","17,772069","39,653865","0,582826",,
22/02/2008 12.00,"3,590464","52,92045","13,04948","32,934791","29,30402","0,588012",
22/02/2008 13.00,"2,237719","38,435827","6,493026","28,499965","0,524048",,
22/02/2008 14.00,"2,129355","73,494336","14,781863","50,864896","23,93162","0,530845",
22/02/2008 15.00,"2,001123","70,231163","13,746492","49,188034","0,536267",,
22/02/2008 16.00,"1,824129","50,415997","9,096665","36,493559","28,81562","0,540432",
22/02/2008 17.00,"2,06253","44,934982","6,317928","35,272268","0,547661",,
22/02/2008 18.00,"1,587534","22,921418","0,905099","21,555045","38,09523","0,555362",
22/02/2008 19.00,"1,016817","19,20818","0,425481","18,586819","0,539136",,
22/02/2008 20.00,"0,870525","16,120098","0,331587","15,645846","42,97924","0,575674",
22/02/2008 21.00,"1,002368","18,793161","1,680778","16,244164","0,630798",,
22/02/2008 22.00,"0,989725","18,563598","0,275759","18,174094","33,699631","0,602274",
22/02/2008 23.00,"0,883168","19,746428","0,274067","19,360356","0,556148",,
23/02/2008 0.00,"1,11615","43,302075","5,115922","35,491594","37,606831","0,547897",
23/02/2008 1.00,"16,431372","2,074114","13,285013","0,55768",,,
23/02/2008 2.00,"1,179363","32,722832","0,555559",,,,
23/02/2008 3.00,"1,825935","20,103092","0,435632","19,460278",,,
23/02/2008 4.00,"2,459865","12,659771","0,809514","11,440736","24,908421","0,576422",
23/02/2008 5.00,"2,685623","11,589766","1,215539","9,743125","0,578739",,
23/02/2008 6.00,"2,351501","6,634024","0,216547","6,519212","22,46641","0,576028",
23/02/2008 7.00,"2,313573","11,980154","1,434624","9,797637","0,583376",,
23/02/2008 8.00,"2,577259","22,118589","4,945053","14,547847","24,42001","0,547661",
23/02/2008 9.00,"2,761478","59,388438","18,285522","31,373453","0,556344",,
23/02/2008 10.00,"2,069755","90,131946","28,857413","45,917407","30,28083","0,578975",
23/02/2008 11.00,"4,273157","56,671276","13,534177","35,944547","0,470025",,
23/02/2008 12.00,"1,578504","26,377855","6,082771","17,063119","25,39682","0,456313",
23/02/2008 13.00,"3,73495","29,056108","5,717349","20,303891","0,473285",,
23/02/2008 14.00,"3,966126","22,667218","4,632076","15,575762","25,39682","0,472421",
23/02/2008 15.00,,,,,,,
23/02/2008 16.00,,,,,,,
23/02/2008 17.00,,,,,,,
23/02/2008 18.00,,,,,,,
23/02/2008 19.00,,,,,,,
23/02/2008 20.00,,,,,,,
23/02/2008 21.00,,,,,,,
23/02/2008 22.00,,,,,,,
23/02/2008 23.00,,,,,,,
