"NetC","Comune Lecce","","","","","",""
"Stat","Piazza_Libertini","","","","","",""
,NO2,NOX,CO,O3,PM10,BENZENE
12/07/2011 23.00,"22,3","28,4","0,3",,,"0,9"
13/07/2011 0.00,"15,5","20,6","0,3",,"36,1","0,6"
13/07/2011 1.00,"14,7","19,5","0,3",,,"0,9"
13/07/2011 2.00,"8,2","12,3","0,3",,"27,8","0,5"
13/07/2011 3.00,"3,2","5,6",,,,"0,2"
13/07/2011 4.00,,,"0,3",,"8,3","0,3"
13/07/2011 5.00,"18,9","25,2","0,3",,,"0,3"
13/07/2011 6.00,"27,3","35,7","0,3",,"19,5","0,7"
13/07/2011 7.00,"34,5","46,4","0,4",,,"1,3"
13/07/2011 8.00,"35,9","48,3","0,4",,"19,5","1,7"
13/07/2011 9.00,"32,8","46,1","0,4",,,"1,7"
13/07/2011 10.00,"36,2","51,3","0,4",,"35,7","1,5"
13/07/2011 11.00,"40,2","56,4","0,5",,,"1,9"
13/07/2011 12.00,"35,8","51,4","0,4",,"35,2","1,5"
13/07/2011 13.00,"26,1","37,4","0,4",,,"1,7"
13/07/2011 14.00,"19,1","28,3","0,3",,"28,8","1,1"
13/07/2011 15.00,"18,6","27,1","0,3",,,"0,6"
13/07/2011 16.00,"23,1","31,6","0,3",,"30,3","0,8"
13/07/2011 17.00,"36,5","48,3","0,4",,,"1,3"
13/07/2011 18.00,"43,5","52,6","0,4",,"39,6","1,7"
13/07/2011 19.00,"57,2","69,2","0,5",,,"1,8"
13/07/2011 20.00,74,89,"0,6",,44,2
13/07/2011 21.00,"69,7","91,5","0,6",,,"2,8"
13/07/2011 22.00,"30,3","36,7","0,4",,"46,9","1,9"
13/07/2011 23.00,"36,3","44,7","0,5",,,"1,6"
14/07/2011 0.00,"40,4","50,5","0,5",,"50,3","1,7"
14/07/2011 1.00,"32,3","39,4","0,4",,,"1,3"
14/07/2011 2.00,"20,6",26,"0,4",,43,"1,5"
14/07/2011 3.00,"12,7",17,"0,3",,,"1,1"
14/07/2011 4.00,"10,5","14,9","0,3",,"34,7","0,9"
14/07/2011 5.00,"17,4","22,2","0,3",,,"0,9"
14/07/2011 6.00,"30,6","45,9","0,4",,"36,1","1,3"
14/07/2011 7.00,"52,8","74,8","0,5",,,"1,9"
14/07/2011 8.00,"75,9","101,8","0,6",,"42,5","2,2"
14/07/2011 9.00,59,"79,2","0,6",,,"2,3"
14/07/2011 10.00,"62,6",89,"0,6",,"42,5","2,1"
14/07/2011 11.00,"29,7","43,7","0,4",,,"2,2"
14/07/2011 12.00,"35,2",51,"0,4",,"45,9","1,5"
14/07/2011 13.00,"29,6","48,7","0,3",,,"1,3"
14/07/2011 14.00,"20,2","30,2","0,3",,"38,6","0,5"
14/07/2011 15.00,"24,2","37,3","0,3",,,"1,2"
14/07/2011 16.00,"30,7",44,"0,3",,"39,6","0,7"
14/07/2011 17.00,"35,9","49,7","0,3",,,"0,9"
14/07/2011 18.00,"45,7","60,7","0,4",,"29,8","1,7"
14/07/2011 19.00,"84,4","110,9","0,5",,,"1,9"
14/07/2011 20.00,"106,8","143,7","0,6",,"31,3",2
14/07/2011 21.00,"75,7","88,7","0,5",,,"2,5"
14/07/2011 22.00,"69,9","89,8","0,6",,"39,6","2,3"
14/07/2011 23.00,"70,4","93,3","0,6",,,"2,5"
15/07/2011 0.00,66,"89,1","0,5",,44,"2,2"
15/07/2011 1.00,"30,2","36,5","0,4",,,"1,6"
15/07/2011 2.00,"17,7","22,1","0,3",,"35,2","1,6"
15/07/2011 3.00,"13,2","17,3",,,,"1,1"
15/07/2011 4.00,,,"0,3",,40,"1,3"
15/07/2011 5.00,"18,1","22,4","0,3",,,"1,4"
15/07/2011 6.00,"23,3","28,9","0,4",,"45,4","1,5"
15/07/2011 7.00,36,"45,2","0,5",,,2
15/07/2011 8.00,"36,2","47,1","0,4",,41,"1,9"
15/07/2011 9.00,"45,6","63,9","0,4",,,"2,1"
15/07/2011 10.00,"50,3","69,8","0,5",,"44,4","1,9"
15/07/2011 11.00,58,"81,9","0,4",,,2
15/07/2011 12.00,"47,6","67,1","0,3",,"44,4",2
15/07/2011 13.00,"43,4","61,3","0,3",,,"1,7"
15/07/2011 14.00,"26,5","36,7","0,2",,40,1
15/07/2011 15.00,"25,2","35,1","0,2",,,"0,7"
15/07/2011 16.00,"26,6","35,7","0,2",,"37,1","0,7"
15/07/2011 17.00,42,"56,4","0,3",,,"1,1"
15/07/2011 18.00,"47,1","59,6","0,3",,"31,3","1,3"
15/07/2011 19.00,"60,4","71,4","0,4",,,"1,2"
15/07/2011 20.00,"79,7","95,4","0,5",,"30,8","2,4"
15/07/2011 21.00,"101,1",120,"0,6",,,"2,8"
15/07/2011 22.00,"58,9","68,9","0,4",,41,"2,1"
15/07/2011 23.00,"25,6","30,4","0,4",,,"1,8"
16/07/2011 0.00,"15,8","19,4","0,4",,"53,2","1,7"
16/07/2011 1.00,"16,9","20,4","0,3",,,"1,3"
16/07/2011 2.00,"17,3","21,1","0,2",,"34,2","0,9"
16/07/2011 3.00,"13,9","18,4","0,2",,,"0,7"
16/07/2011 4.00,"15,8","20,5","0,2",,"26,4","1,3"
16/07/2011 5.00,"19,4",25,"0,2",,,"0,6"
16/07/2011 6.00,"30,5","40,1","0,2",,"29,3","0,4"
16/07/2011 7.00,"24,9","34,3","0,2",,,"0,7"
16/07/2011 8.00,"25,3","35,5","0,3",,"20,5","0,7"
16/07/2011 9.00,"18,5","27,2","0,2",,,"0,8"
16/07/2011 10.00,"41,8","57,1","0,3",,"21,5","0,7"
16/07/2011 11.00,"42,2","58,5","0,3",,,"1,4"
16/07/2011 12.00,"32,4","44,5","0,3",,,"1,2"
16/07/2011 13.00,"21,8",30,"0,2",,,"0,7"
16/07/2011 14.00,"15,6","22,4","0,2",,"29,3","0,6"
16/07/2011 15.00,13,"19,5","0,2",,,"0,2"
16/07/2011 16.00,16,"22,6","0,2",,"25,9","0,1"
16/07/2011 17.00,"17,8","23,6","0,2",,,"0,4"
16/07/2011 18.00,"22,2","28,7","0,2",,"26,9","0,4"
16/07/2011 19.00,"37,2","45,7","0,3",,,"0,8"
16/07/2011 20.00,"45,2","53,6","0,3",,"25,9","1,6"
16/07/2011 21.00,48,"54,7","0,4",,,"1,1"
16/07/2011 22.00,"53,8","65,3","0,4",,"27,4","1,6"
16/07/2011 23.00,"73,3","100,1","0,7",,,"1,6"
17/07/2011 0.00,"78,2","106,1","0,6",,"28,3","2,8"
17/07/2011 1.00,"60,2","77,4","0,5",,,"2,5"
17/07/2011 2.00,"43,2","54,2","0,4",,23,"1,6"
17/07/2011 3.00,"20,5",27,,,,2
17/07/2011 4.00,,,"0,3",,"24,4","1,2"
17/07/2011 5.00,"19,6","24,3","0,2",,,"0,9"
17/07/2011 6.00,"22,6","30,5","0,2",,"26,9","1,2"
17/07/2011 7.00,"17,3","24,1","0,2",,,"0,6"
17/07/2011 8.00,"29,5","39,6","0,2",,20,"0,5"
17/07/2011 9.00,"26,8","36,5","0,2",,,"0,6"
17/07/2011 10.00,"23,7","33,1","0,2",,"17,1","0,6"
17/07/2011 11.00,"19,7","28,6","0,2",,,"0,5"
17/07/2011 12.00,"16,1","23,7","0,2",,"17,6","0,3"
17/07/2011 13.00,12,"18,7","0,2",,,"0,2"
17/07/2011 14.00,"9,6","15,8","0,2",,"19,5",0
17/07/2011 15.00,"8,7","14,7","0,2",,,"0,1"
17/07/2011 16.00,"10,2","16,5","0,2",,20,"0,2"
17/07/2011 17.00,"13,3",20,"0,2",,,"0,4"
17/07/2011 18.00,"23,8","31,8","0,2",,"20,5","0,3"
17/07/2011 19.00,"33,1","42,5","0,3",,,"0,6"
17/07/2011 20.00,41,"50,4","0,3",,"11,7","1,1"
17/07/2011 21.00,"41,2","48,9","0,4",,,"1,3"
17/07/2011 22.00,"54,1","69,3","0,4",,23,"1,8"
17/07/2011 23.00,54,"70,5","0,5",,,"2,1"
18/07/2011 0.00,"45,1","59,3","0,4",,"25,9","1,7"
18/07/2011 1.00,"26,8","33,4","0,3",,,"1,5"
18/07/2011 2.00,"35,8",43,"0,3",,21,"0,8"
18/07/2011 3.00,"20,5","25,8","0,2",,,"0,9"
18/07/2011 4.00,"11,7","16,7","0,2",,"16,6","0,7"
18/07/2011 5.00,"32,9","41,3","0,2",,,"0,6"
18/07/2011 6.00,"63,4","85,7","0,3",,19,"0,8"
18/07/2011 7.00,"72,9","101,9","0,4",,,"1,3"
18/07/2011 8.00,49,"66,8","0,3",,"14,7","1,7"
18/07/2011 9.00,"40,8","58,3","0,3",,,"1,4"
18/07/2011 10.00,"42,1","63,2","0,3",,"15,6","1,6"
18/07/2011 11.00,"52,9","73,1","0,4",,,"1,3"
18/07/2011 12.00,"41,6","55,7","0,3",,"25,4",3
18/07/2011 13.00,34,"45,1","0,3",,,"1,2"
18/07/2011 14.00,30,40,"0,3",,"24,4","0,5"
18/07/2011 15.00,"25,4","44,5","0,3",,,
18/07/2011 16.00,,,,,"24,4",
18/07/2011 17.00,"49,3","60,1","0,3",,,"4,4"
18/07/2011 18.00,"46,5","60,8","0,3",,,"0,9"
18/07/2011 19.00,"32,6","37,3","0,3",,,"0,8"
18/07/2011 20.00,"44,7","54,6","0,4",,"6,8","1,6"
18/07/2011 21.00,"49,3","62,9","0,5",,,"1,5"
18/07/2011 22.00,37,"45,2","0,4",,"17,6","1,7"
18/07/2011 23.00,"34,7","43,5","0,3",,,"1,6"
19/07/2011 0.00,"38,8","46,4","0,4",,"24,4","1,2"
19/07/2011 1.00,"29,6","35,8","0,3",,,"1,4"
19/07/2011 2.00,"19,2","23,6","0,3",,"14,7","0,9"
19/07/2011 3.00,"11,3","12,8",,,,"0,6"
19/07/2011 4.00,,,"0,2",,"16,1","0,7"
19/07/2011 5.00,"29,4","35,2","0,3",,,"0,9"
19/07/2011 6.00,46,"66,4","0,3",,"24,4","1,1"
19/07/2011 7.00,"44,1",63,"0,4",,,"1,4"
19/07/2011 8.00,"60,5",94,"0,5",,"27,4","2,4"
19/07/2011 9.00,"56,5","83,9","0,4",,,2
19/07/2011 10.00,"44,5","58,3","0,4",,"26,9","1,8"
19/07/2011 11.00,"50,6","69,9","0,4",,,"1,7"
19/07/2011 12.00,"49,7","69,1","0,3",,"31,7","1,7"
19/07/2011 13.00,"39,9","54,9","0,3",,,"1,6"
19/07/2011 14.00,"31,8","43,3","0,2",,"25,9","1,2"
19/07/2011 15.00,"34,5","48,6","0,2",,,"1,1"
19/07/2011 16.00,"42,5","61,6","0,3",,"30,8","1,1"
19/07/2011 17.00,"51,8","72,7","0,4",,,"1,3"
19/07/2011 18.00,"68,5","98,1","0,5",,"30,8","4,7"
19/07/2011 19.00,61,86,"0,5",,,"1,8"
19/07/2011 20.00,"54,2","75,5","0,4",,"30,3","2,2"
19/07/2011 21.00,40,"53,4","0,4",,,"2,2"
19/07/2011 22.00,"31,7","42,5","0,4",,"122,1",2
19/07/2011 23.00,26,"39,1","0,4",,,"1,9"
20/07/2011 0.00,"19,7","25,4","0,3",,"87,4","1,1"
20/07/2011 1.00,"16,5","22,3","0,3",,,"0,8"
20/07/2011 2.00,"9,6","12,7","0,2",,"59,6","0,6"
20/07/2011 3.00,"5,2","7,6","0,2",,,"0,3"
20/07/2011 4.00,"7,2","9,7","0,2",,"54,2","0,2"
20/07/2011 5.00,"22,3","32,5","0,3",,,"0,4"
20/07/2011 6.00,"42,7","65,1","0,3",,"55,7","1,1"
20/07/2011 7.00,"43,2",72,"0,3",,,"1,1"
20/07/2011 8.00,"28,6",42,"0,3",,"44,4","1,8"
20/07/2011 9.00,"24,7","36,1","0,3",,,"1,2"
20/07/2011 10.00,26,"39,8","0,3",,"35,2","0,7"
20/07/2011 11.00,"17,7","27,2","0,2",,,"0,9"
20/07/2011 12.00,"28,9",45,"0,2",,40,"1,5"
20/07/2011 13.00,"18,9","29,5","0,2",,,"1,5"
20/07/2011 14.00,"12,5","20,6","0,1",,"44,4","0,3"
20/07/2011 15.00,"12,1","20,6","0,1",,,"0,2"
20/07/2011 16.00,"13,2","21,2","0,2",,"37,1","0,3"
20/07/2011 17.00,"31,3","45,5","0,4",,,"1,2"
20/07/2011 18.00,"19,6","26,5","0,3",,"46,4","1,7"
20/07/2011 19.00,"49,7","62,2","0,4",,,"1,8"
20/07/2011 20.00,"52,6","67,1","0,4",,"35,2","1,9"
20/07/2011 21.00,"35,7","47,7","0,3",,,"1,6"
20/07/2011 22.00,"16,7","22,9","0,2",,"34,2","0,9"
20/07/2011 23.00,"21,3","27,2","0,2",,,"0,5"
21/07/2011 0.00,"16,8",22,"0,2",,"34,7","0,5"
21/07/2011 1.00,11,"15,5","0,2",,,"0,7"
21/07/2011 2.00,"8,7","12,9","0,1",,"27,4","0,4"
21/07/2011 3.00,"7,1","11,2",,,,"0,2"
21/07/2011 4.00,,,"0,1",,"26,4","0,2"
21/07/2011 5.00,"15,5","20,4","0,2",,,"0,2"
21/07/2011 6.00,"29,1","40,6","0,2",,"25,9","0,6"
21/07/2011 7.00,"23,7","32,4","0,2",,,"0,9"
21/07/2011 8.00,"24,3","34,1","0,2",,"16,6","0,9"
21/07/2011 9.00,"23,7","34,2","0,2",,,"0,4"
21/07/2011 10.00,"35,3","57,6","0,3",,"36,1",1
21/07/2011 11.00,"32,5","48,1","0,3",,,"0,9"
21/07/2011 12.00,"20,7","28,6","0,2",,"28,3","0,7"
21/07/2011 13.00,"16,4","24,3","0,2",,,"0,4"
21/07/2011 14.00,"19,9","35,3","0,2",,"21,5","0,3"
21/07/2011 15.00,"25,7","38,9","0,2",,,"0,2"
21/07/2011 16.00,"27,4","38,2","0,2",,"24,4","0,8"
21/07/2011 17.00,"28,6","37,9","0,3",,,"0,8"
21/07/2011 18.00,"26,2","35,7","0,3",,"24,4","0,9"
21/07/2011 19.00,"55,9","83,6","0,5",,,"0,8"
21/07/2011 20.00,"53,6","73,8","0,5",,,"1,6"
21/07/2011 21.00,"46,1","60,3","0,5",,,"2,3"
21/07/2011 22.00,26,"34,4","0,4",,"37,1","1,5"
21/07/2011 23.00,"17,6","24,3","0,3",,,1
22/07/2011 0.00,"16,6","24,5","0,3",,"30,8","0,5"
22/07/2011 1.00,8,"12,2","0,2",,,"0,2"
22/07/2011 2.00,"3,6","7,9","0,1",,"24,4",
22/07/2011 3.00,"4,2","8,7","0,1",,,
22/07/2011 4.00,"4,6","9,1","0,1",,"19,5",
22/07/2011 5.00,"9,2","14,2","0,1",,,
22/07/2011 6.00,"28,3","38,8","0,2",,"18,6","0,2"
22/07/2011 7.00,"28,7","42,1","0,3",,,"1,2"
22/07/2011 8.00,"30,4","45,1","0,4",,21,"1,4"
22/07/2011 9.00,"29,3","48,5","0,3",,,"0,6"
22/07/2011 10.00,"27,6","41,7","0,3",,"24,9","0,4"
22/07/2011 11.00,30,"44,8","0,2",,,"0,8"
22/07/2011 12.00,"31,4","45,1","0,3",,"25,4","1,2"
22/07/2011 13.00,31,"48,2","0,3",,,1
22/07/2011 14.00,"20,1","29,1","0,2",,"23,9",1
22/07/2011 15.00,"20,6","31,6","0,2",,,"0,1"
22/07/2011 16.00,"27,9","42,3","0,2",,23,"0,7"
22/07/2011 17.00,"30,3","40,4","0,3",,,1
22/07/2011 18.00,"39,9","51,1","0,3",,"26,9","1,2"
22/07/2011 19.00,"57,2","69,3","0,4",,,"1,6"
22/07/2011 20.00,"51,4","66,4","0,4",,19,"2,1"
22/07/2011 21.00,"57,7","77,4","0,5",,,"2,4"
22/07/2011 22.00,"70,6","109,7","0,6",,"24,4","2,2"
22/07/2011 23.00,"51,9",81,"0,5",,,"3,4"
23/07/2011 0.00,"35,7","48,6","0,3",,"26,4","1,7"
23/07/2011 1.00,23,"29,1","0,2",,,"1,3"
23/07/2011 2.00,17,"21,8","0,2",,"24,4","0,6"
23/07/2011 3.00,"13,9",18,,,,"0,6"
23/07/2011 4.00,,,"0,2",,"17,6","0,4"
23/07/2011 5.00,17,"22,7","0,2",,,"0,4"
23/07/2011 6.00,"33,7","55,3","0,3",,"25,9","0,6"
23/07/2011 7.00,"34,3","47,2","0,3",,,"1,2"
23/07/2011 8.00,"28,2","39,8","0,3",,"26,9","1,5"
23/07/2011 9.00,"28,6","44,2","0,3",,,"1,6"
23/07/2011 10.00,"46,6","73,5","0,4",,22,"1,2"
23/07/2011 11.00,"30,8","46,4","0,3",,,"1,3"
23/07/2011 12.00,"37,3","52,5","0,3",,"23,9","0,7"
23/07/2011 13.00,"22,2","32,5","0,3",,,"0,9"
23/07/2011 14.00,"16,9","24,8","0,2",,22,"0,4"
23/07/2011 15.00,"16,9","25,3","0,2",,,"0,2"
23/07/2011 16.00,"16,4",24,"0,2",,"12,7","0,3"
23/07/2011 17.00,32,"42,6","0,2",,,"0,4"
23/07/2011 18.00,50,"62,2","0,3",,"14,7","0,7"
23/07/2011 19.00,"43,6","55,3","0,3",,,"1,6"
23/07/2011 20.00,"49,3","67,2","0,4",,"8,3","1,4"
23/07/2011 21.00,64,"85,5","0,6",,,"2,4"
23/07/2011 22.00,"28,3","35,2","0,6",,"23,4","2,5"
23/07/2011 23.00,"19,2","24,8","0,6",,,"2,9"
24/07/2011 0.00,"24,1","30,6","0,4",,"24,4","1,7"
24/07/2011 1.00,"21,4","28,1","0,3",,,1
24/07/2011 2.00,"20,6","25,5","0,2",,"14,7","0,7"
24/07/2011 3.00,"35,1","44,6","0,3",,,"0,7"
24/07/2011 4.00,"26,2","32,1","0,2",,"14,7","1,3"
24/07/2011 5.00,"13,8","18,7","0,2",,,"0,6"
24/07/2011 6.00,"26,2","42,9","0,2",,"20,5","0,6"
24/07/2011 7.00,"26,5","39,5","0,2",,,1
24/07/2011 8.00,"16,1","24,5","0,2",,"15,1","0,6"
24/07/2011 9.00,"14,4","22,4","0,2",,,"0,1"
24/07/2011 10.00,"12,9","20,2","0,2",,"11,7","0,7"
24/07/2011 11.00,"10,5","18,2","0,2",,,"0,4"
24/07/2011 12.00,"8,4","15,8","0,1",,"16,1","0,2"
24/07/2011 13.00,"8,7","16,3","0,1",,,
24/07/2011 14.00,"5,5","11,2","0,1",,"16,1",
24/07/2011 15.00,"6,7","13,9","0,1",,,
24/07/2011 16.00,"9,7","17,5","0,2",,"14,7",
24/07/2011 17.00,10,"17,8","0,2",,,"0,2"
24/07/2011 18.00,"21,5","32,1","0,2",,21,"0,3"
24/07/2011 19.00,"19,5","28,4","0,2",,,"0,5"
24/07/2011 20.00,"40,1","55,3","0,5",,"16,1","1,1"
24/07/2011 21.00,"40,3","56,8","0,5",,,"1,8"
24/07/2011 22.00,"32,5","50,1","0,4",,"27,8","1,5"
24/07/2011 23.00,"23,9","32,1","0,2",,,"1,2"
25/07/2011 0.00,"21,6","29,8","0,3",,23,"0,3"
25/07/2011 1.00,"21,2","27,6","0,3",,,"0,8"
25/07/2011 2.00,"13,6","19,5","0,2",,"20,5","0,4"
25/07/2011 3.00,"9,5","15,6",,,,"0,1"
25/07/2011 4.00,,,"0,2",,"17,1",
25/07/2011 5.00,17,"22,9","0,2",,,
25/07/2011 6.00,25,33,"0,2",,"20,5","0,2"
25/07/2011 7.00,"33,1","47,2","0,2",,,"0,3"
25/07/2011 8.00,"34,3","51,6","0,3",,"14,2","0,8"
25/07/2011 9.00,"18,6","27,8","0,3",,,"0,8"
25/07/2011 10.00,"18,6",28,"0,2",,"16,1","0,4"
25/07/2011 11.00,23,"33,9","0,3",,,"0,2"
25/07/2011 12.00,"18,6","30,4","0,2",,22,"0,3"
25/07/2011 13.00,"18,2","28,3","0,2",,,"0,6"
25/07/2011 14.00,"16,5","27,5","0,2",,"19,5","0,2"
25/07/2011 15.00,"19,6","32,1","0,2",,,"0,2"
25/07/2011 16.00,"40,3","62,3","0,3",,"19,5","0,5"
25/07/2011 17.00,52,"83,5","0,4",,,"1,6"
25/07/2011 18.00,"68,3","106,8","0,5",,"23,9","1,4"
25/07/2011 19.00,"75,4","111,7","0,5",,,"1,5"
25/07/2011 20.00,"58,7",79,"0,5",,23,"2,2"
25/07/2011 21.00,"35,6","46,2","0,4",,,1
25/07/2011 22.00,"33,9","40,9","0,4",,"23,9",1
25/07/2011 23.00,41,"51,2","0,4",,,"1,1"
26/07/2011 0.00,45,"60,1","0,4",,"28,3","1,7"
26/07/2011 1.00,"24,4","30,4","0,3",,,"1,2"
26/07/2011 2.00,"14,4","19,5","0,2",,"28,3","0,8"
26/07/2011 3.00,"7,7","11,9","0,2",,,"0,3"
26/07/2011 4.00,"7,4","12,2","0,2",,"16,1","0,1"
26/07/2011 5.00,"15,2","21,4","0,2",,,0
26/07/2011 6.00,"32,5","42,6","0,2",,"14,7","0,2"
26/07/2011 7.00,35,"47,9","0,3",,,"0,8"
26/07/2011 8.00,"19,1","27,3","0,3",,"30,3","0,5"
26/07/2011 9.00,"23,6","35,7","0,3",,,"0,5"
26/07/2011 10.00,"35,3","54,1","0,3",,"18,6","0,9"
26/07/2011 11.00,"45,1","63,2","0,3",,,"1,3"
26/07/2011 12.00,"34,7","51,6","0,3",,"24,9",1
26/07/2011 13.00,"24,5","38,9","0,3",,,"0,7"
26/07/2011 14.00,"19,2","31,7","0,2",,"14,2","0,4"
26/07/2011 15.00,"19,3","31,2","0,2",,,"0,2"
26/07/2011 16.00,"28,2","40,7","0,3",,"14,2","0,4"
26/07/2011 17.00,"37,3","50,3","0,3",,,"1,1"
26/07/2011 18.00,"39,3",52,"0,3",,,1
26/07/2011 19.00,"51,8","63,9","0,4",,,"1,4"
26/07/2011 20.00,"44,9","55,6","0,4",,"8,3","1,9"
26/07/2011 21.00,"41,4","50,6","0,4",,,"1,5"
26/07/2011 22.00,"62,2",86,"0,4",,"14,7","1,5"
26/07/2011 23.00,"73,8","100,8","0,5",,,"1,9"
27/07/2011 0.00,"61,8","80,9","0,5",,"16,1","2,1"
27/07/2011 1.00,61,"76,5","0,5",,,"1,7"
27/07/2011 2.00,"49,2","58,7","0,4",,"17,6","1,8"
27/07/2011 3.00,"25,2","30,3",,,,"1,1"
27/07/2011 4.00,,,"0,3",,"20,5","0,7"
27/07/2011 5.00,"50,5","65,9","0,4",,,"0,8"
27/07/2011 6.00,"69,6","92,8","0,3",,"24,4","1,6"
27/07/2011 7.00,"52,6","71,4","0,3",,,"1,4"
27/07/2011 8.00,"30,9","44,6","0,3",,23,"0,8"
27/07/2011 9.00,"28,7","41,1","0,3",,,"0,8"
27/07/2011 10.00,"42,6","61,5","0,4",,"18,6","1,5"
27/07/2011 11.00,"57,2","79,3","0,4",,,"1,7"
27/07/2011 12.00,"33,4",47,"0,3",,23,"1,4"
27/07/2011 13.00,"25,2","35,7","0,3",,,"0,8"
27/07/2011 14.00,"22,5","31,8","0,2",,20,"0,8"
27/07/2011 15.00,25,"33,9","0,3",,,"0,5"
27/07/2011 16.00,"28,1","39,4","0,3",,"17,6","0,5"
27/07/2011 17.00,"35,5","47,7","0,4",,,"1,1"
27/07/2011 18.00,"44,3","59,8","0,3",,"18,6","1,8"
27/07/2011 19.00,"42,7","54,6","0,3",,,"1,2"
27/07/2011 20.00,"61,7","76,7","0,5",,"10,7","1,5"
27/07/2011 21.00,"55,5","75,1","0,4",,,"2,1"
27/07/2011 22.00,"62,1","87,6","0,6",,22,"1,8"
27/07/2011 23.00,77,"116,2","0,6",,,"1,9"
28/07/2011 0.00,"63,4","90,8","0,6",,"29,8","2,9"
28/07/2011 1.00,"33,8","40,1","0,3",,,"1,6"
28/07/2011 2.00,"23,6","28,8","0,3",,"27,8","1,2"
28/07/2011 3.00,"18,3","22,6","0,3",,,1
28/07/2011 4.00,"18,1","22,9","0,2",,"19,5","0,9"
28/07/2011 5.00,"26,2",34,"0,3",,,"0,8"
28/07/2011 6.00,"52,7","86,2","0,3",,"24,4","1,5"
28/07/2011 7.00,"56,8","85,5","0,3",,,"1,4"
28/07/2011 8.00,"44,4","72,4","0,4",,"26,4","1,5"
28/07/2011 9.00,"38,8","58,5","0,4",,,"1,5"
28/07/2011 10.00,"40,7","67,9","0,4",,"23,9","1,8"
28/07/2011 11.00,"23,5","38,4","0,3",,,"1,3"
28/07/2011 12.00,"20,5","33,6","0,3",,20,"1,3"
28/07/2011 13.00,"15,9","26,9","0,3",,,"0,5"
28/07/2011 14.00,"18,3",27,"0,3",,"16,6","0,7"
28/07/2011 15.00,"20,3","28,9","0,3",,,"0,7"
28/07/2011 16.00,"24,5","34,3","0,3",,"20,5","1,1"
28/07/2011 17.00,"33,5","44,2","0,3",,,"0,9"
28/07/2011 18.00,"23,8","34,1","0,3",,23,"1,2"
28/07/2011 19.00,"19,2","25,5","0,3",,,"1,1"
28/07/2011 20.00,"34,7","42,6","0,3",,"14,7",1
28/07/2011 21.00,"52,9","68,3","0,4",,,"1,6"
28/07/2011 22.00,"31,6","39,9","0,3",,"24,4","1,5"
28/07/2011 23.00,"26,4","34,5","0,3",,,1
29/07/2011 0.00,26,35,"0,3",,23,"0,7"
29/07/2011 1.00,"17,8","24,5","0,3",,,"0,5"
29/07/2011 2.00,"14,5","19,8","0,3",,"15,1","0,9"
29/07/2011 3.00,"12,6","17,8",,,,"0,7"
29/07/2011 4.00,,,"0,2",,"14,7","0,6"
29/07/2011 5.00,"29,3","41,9","0,4",,,"1,2"
29/07/2011 6.00,"31,6","44,3","0,3",,"24,4","2,1"
29/07/2011 7.00,"28,9","43,8","0,3",,,"1,2"
29/07/2011 8.00,"20,4","30,3","0,2",,"24,4",1
29/07/2011 9.00,"27,2","40,1","0,3",,,"0,7"
29/07/2011 10.00,"36,4","52,3","0,3",,"18,6",1
29/07/2011 11.00,"46,2","68,2","0,4",,,2
29/07/2011 12.00,"41,3","57,8","0,3",,"27,4","1,7"
29/07/2011 13.00,"27,6","39,3","0,2",,,"1,7"
29/07/2011 14.00,"29,7","41,8","0,2",,"21,5","0,7"
29/07/2011 15.00,"23,1","34,6","0,3",,,"0,6"
29/07/2011 16.00,"30,7","43,3","0,3",,"12,7","1,1"
29/07/2011 17.00,"36,8","50,2","0,3",,,"0,9"
29/07/2011 18.00,"43,5",58,"0,3",,23,"0,8"
29/07/2011 19.00,"40,7","54,9","0,3",,,"1,3"
29/07/2011 20.00,"39,4","49,9","0,3",,"12,7","2,2"
29/07/2011 21.00,"22,6","28,8","0,2",,,"1,1"
29/07/2011 22.00,"20,5","27,1","0,2",,"16,6","0,7"
29/07/2011 23.00,20,"27,4","0,2",,,"0,5"
30/07/2011 0.00,"15,9","21,8","0,2",,"11,7","0,6"
30/07/2011 1.00,"10,7","16,9","0,2",,,"0,4"
30/07/2011 2.00,"9,9","15,5","0,2",,"16,1","0,3"
30/07/2011 3.00,"7,5","13,2","0,2",,,"0,2"
30/07/2011 4.00,"7,1","12,7","0,2",,"9,3","0,3"
30/07/2011 5.00,"8,3","13,7","0,2",,,"0,4"
30/07/2011 6.00,"39,8","55,3","0,2",,"9,8","0,8"
30/07/2011 7.00,"13,6","21,6","0,2",,,"0,7"
30/07/2011 8.00,"12,6","20,1","0,2",,"6,3","0,5"
30/07/2011 9.00,"16,8","26,3","0,2",,,"0,5"
30/07/2011 10.00,"30,2",47,"0,3",,"6,3","0,8"
30/07/2011 11.00,"30,8","45,7","0,3",,,1
30/07/2011 12.00,"30,1","44,8","0,3",,"12,7","1,2"
30/07/2011 13.00,"17,3","27,2","0,2",,,"1,2"
30/07/2011 14.00,"14,3","22,9","0,2",,"16,1","0,4"
30/07/2011 15.00,"13,5","21,9","0,2",,,"0,6"
30/07/2011 16.00,"16,7","25,3","0,2",,"9,8","0,4"
30/07/2011 17.00,"20,5","29,8","0,2",,,"0,8"
30/07/2011 18.00,"29,2","40,3","0,3",,"11,7","1,1"
30/07/2011 19.00,"41,6","52,5","0,3",,,"0,9"
