,Regione Puglia,,,
,Scuola Elementare G.Ungaretti Via Ca del Fico,,,
Parm,SO2,NOX,NO,NO2



16/07/2006 22.00,2,"5,98813162","1,92456618","3,03572255"
16/07/2006 23.00,2,"5,33964431","2,03355149","2,21936165"
17/07/2006 0.00,2,"6,48098212","2,20843575","3,09283017"
17/07/2006 1.00,,"7,16708229","2,61734202","3,15123221"
17/07/2006 2.00,2,,,
17/07/2006 3.00,2,"7,44722853","2,82095093","3,11878748"
17/07/2006 4.00,2,"7,51856142","2,77786334","3,25636162"
17/07/2006 5.00,2,"8,94912556","2,87164148","4,54385079"
17/07/2006 6.00,2,"10,33948225","2,67817068","6,23238197"
17/07/2006 7.00,2,"7,04905644","2,68239551","2,93319155"
17/07/2006 8.00,2,"9,9101828","2,74406964","5,7015515"
17/07/2006 9.00,2,"8,57040807","2,52609778","4,69570183"
17/07/2006 10.00,"2,00834821","6,57047328","1,98032578","3,53280814"
17/07/2006 11.00,2,"6,88304513","2,3554396","3,26934027"
17/07/2006 12.00,2,"3,2709693","0,24838619","3,41210549"
17/07/2006 13.00,2,"3,59910482","0,40299299","2,99548834"
17/07/2006 14.00,"2,07878461","4,13475545","1,14308001","2,38159676"
17/07/2006 15.00,2,"4,17496098","1,16842653","2,3828931"
17/07/2006 16.00,2,"5,06338899","1,13632252","3,3212549"
17/07/2006 17.00,2,"5,47063926","1,3044468","3,47050944"
17/07/2006 18.00,2,"4,4706709","0,54070294","3,64312671"
17/07/2006 19.00,2,"4,87403025","0,77726134","3,68336093"
17/07/2006 20.00,2,"4,69115701","0,58801537","3,79108492"
17/07/2006 21.00,2,"4,20349567","0,70122426","3,12916964"
17/07/2006 22.00,2,"3,7638198","0,60998127","2,8293623"
17/07/2006 23.00,2,"5,5173303","0,64461919","4,53087214"
18/07/2006 0.00,2,"6,38889638","0,62349875","5,43548905"
18/07/2006 1.00,2,"3,97263314","0,76712323","2,79691375"
18/07/2006 2.00,2,"3,9843059","0,62856781","3,02144565"
18/07/2006 3.00,2,"8,14889238","0,85076326","6,84887195"
18/07/2006 4.00,"2,34608272","4,79102459","1,02818018","3,21482915"
18/07/2006 5.00,2,"5,09062543","1,42441568","2,90593599"
18/07/2006 6.00,2,"6,82208674","1,7851653","4,08440293"
18/07/2006 7.00,2,"10,94646577","2,03693086","7,82487147"
18/07/2006 8.00,2,"13,22914138","1,99215358","10,17791251"
18/07/2006 9.00,2,"12,23565854","1,97187736","9,21489165"
18/07/2006 10.00,2,"8,60413002","1,65759346","6,06365944"
18/07/2006 11.00,2,"8,74939039","1,67955936","6,17527626"
18/07/2006 12.00,2,"6,15803576","1,04000922","4,56461702"
18/07/2006 13.00,2,"4,54589663","0,86512496","3,22002023"
18/07/2006 14.00,2,"4,38766525","0,76289839","3,2187239"
18/07/2006 15.00,2,"4,0750934","0,57027305","3,2018505"
18/07/2006 16.00,2,"4,00505875","0,39792394","3,40301966"
18/07/2006 17.00,2,"3,94020945","0,38356099","3,36408561"
18/07/2006 18.00,2,"4,23073211","0,17150365","4,01302032"
18/07/2006 19.00,2,"6,21899414","0,44776902","5,53542546"
18/07/2006 20.00,8,"191,917","65,91171881","90,99900144"
18/07/2006 21.00,6,"52,38998544","9,26123332","38,19896848"
18/07/2006 22.00,4,"29,4970932","0,93186814","28,0859416"
18/07/2006 23.00,3,"19,97988376","0,85245294","18,68416534"
19/07/2006 0.00,3,"12,22398578","0,65475855","11,22658906"
19/07/2006 1.00,,"10,81158182","0,92595362","9,39659474"
19/07/2006 2.00,2,,,
19/07/2006 3.00,2,"6,38111454","1,13209768","4,64638179"
19/07/2006 4.00,3,"9,18776802","1,09999242","7,5042979"
19/07/2006 5.00,3,"24,94469768","1,35936218","22,87367664"
19/07/2006 6.00,3,"35,96640256","1,78601076","33,2475768"
19/07/2006 7.00,3,"33,03002944","2,49230408","29,22417432"
19/07/2006 8.00,3,"26,49848448","2,3554396","22,89834144"
19/07/2006 9.00,3,"24,567288","2,49737314","20,74776208"
19/07/2006 10.00,2,"16,2835155","1,15997811","14,51280465"
19/07/2006 11.00,2,"5,9907262","0,48071975","5,25638245"
19/07/2006 12.00,3,"4,95963049","0,72994891","3,8417013"
19/07/2006 13.00,2,"6,62883708","1,09576883","4,95008387"
19/07/2006 14.00,2,"6,18008494","1,38301777","4,05974386"
19/07/2006 15.00,2,"7,3979429","1,92794555","4,44131788"
19/07/2006 16.00,2,"6,70276456","2,08086267","3,51074557"
19/07/2006 17.00,2,"10,07100877","3,25351278","5,07987234"
19/07/2006 18.00,2,"10,51068273","2,80658798","6,20642466"
19/07/2006 19.00,2,"12,03851986","3,51034615","6,65419211"
19/07/2006 20.00,2,"11,29664857","2,14000164","8,01695482"
19/07/2006 21.00,3,"14,07087835","2,2033667","10,69576242"
19/07/2006 22.00,2,"17,65831042","1,26220467","15,73150389"
19/07/2006 23.00,2,"18,16153734","0,86174559","16,87622211"
20/07/2006 0.00,3,"27,82527864","0,55759979","26,98793736"
20/07/2006 1.00,2,"16,80490069","0,98678352","15,30061557"
20/07/2006 2.00,2,"11,83489378","0,94200625","10,39594552"
20/07/2006 3.00,2,"10,19032904","1,10168335","8,50495649"
20/07/2006 4.00,"2,4941803","13,0125462","1,29599712","11,03060715"
20/07/2006 5.00,2,"16,72189503","1,47341654","14,46997202"
20/07/2006 6.00,2,"32,65261976","1,70490464","30,05610464"
20/07/2006 7.00,2,"60,8644092","5,91394239","51,82143312"
20/07/2006 8.00,2,"15,67782831","1,82149415","12,89045735"
20/07/2006 9.00,2,"10,240911","1,61197196","7,7716586"
20/07/2006 10.00,2,"8,4705424","1,97103189","5,4484677"
20/07/2006 11.00,2,"8,94782731","2,14676163","5,6561262"
20/07/2006 12.00,2,"5,73262723","0,64377497","4,74761646"
20/07/2006 13.00,2,"7,03479101","1,36274031","4,94619104"
20/07/2006 14.00,2,"6,46541844","1,41596601","4,29465983"
20/07/2006 15.00,2,"4,81307378","1,47510623","2,55031929"
20/07/2006 16.00,2,"4,60166585","1,2850148","2,63078581"
20/07/2006 17.00,2,"4,1593973","1,23854783","2,25959586"
20/07/2006 18.00,2,"4,63408954","1,41765694","2,45946678"
20/07/2006 19.00,2,"6,89601422","1,52326163","4,56072228"
20/07/2006 20.00,2,"16,22385536","1,74799223","13,54977614"
20/07/2006 21.00,2,"27,91607952","0,45537323","27,23582816"
20/07/2006 22.00,2,"36,1207392","1,22756551","34,25992344"
20/07/2006 23.00,2,"25,86815544","0,77979649","24,68810728"
21/07/2006 0.00,2,"22,47267288","0,84738389","21,18645136"
21/07/2006 1.00,,"14,68305104","0,87272916","13,35250362"
21/07/2006 2.00,2,,,
21/07/2006 3.00,2,"13,59877878","1,10844084","11,90537583"
21/07/2006 4.00,2,"11,48730556","1,1667356","9,70289332"
21/07/2006 5.00,2,"14,45607943","1,42019084","12,28435718"
21/07/2006 6.00,2,"24,01865872","1,32725692","21,9963172"
21/07/2006 7.00,3,"24,45186056","2,61818624","20,44666032"
21/07/2006 8.00,2,"16,8956901","2,4137331","13,19935625"
21/07/2006 9.00,2,"16,46898332","2,66042961","12,39337942"
21/07/2006 10.00,2,"10,02172314","1,88147859","7,13829522"
21/07/2006 11.00,2,"6,78317754","1,81980446","3,99225409"
21/07/2006 12.00,2,"6,32923624","1,79361497","3,57823343"
21/07/2006 13.00,2,"6,73908109","1,91949712","3,79497775"
21/07/2006 14.00,2,"6,3603636","1,9980681","3,29529758"
21/07/2006 15.00,2,"5,44340282","1,9980681","2,37770202"
21/07/2006 16.00,2,"5,8999387","2,39092298","2,23104206"
21/07/2006 17.00,2,"5,73003456","2,27855706","2,23363855"
21/07/2006 18.00,2,"5,63924515","1,79445919","2,8864661"
21/07/2006 19.00,2,"7,32401542","2,35121476","3,71710582"
21/07/2006 20.00,2,"13,56116592","2,71365406","9,40178582"
21/07/2006 21.00,2,"22,7683828","2,54890915","18,86845919"
21/07/2006 22.00,2,"32,76284656","2,40444046","29,09178744"
21/07/2006 23.00,2,"39,72243096","1,95835988","36,74145088"
22/07/2006 0.00,2,"32,04953672","1,21573771","30,20407432"
22/07/2006 1.00,4,"32,50864616","4,22509039","26,040484"
22/07/2006 2.00,2,"12,72980538","1,33232598","10,69186576"
22/07/2006 3.00,1,"9,8129098","0,98762774","8,30248907"
22/07/2006 4.00,"1,47555818","5,68334352","0,00929264","8,7528492"
22/07/2006 5.00,2,"5,48749927",0,"10,80737542"
22/07/2006 6.00,3,"23,63086688","0,20022954","24,5531392"
22/07/2006 7.00,3,"32,923684","2,22871073","29,52269488"
22/07/2006 8.00,3,"39,203648","5,1966655","31,24756744"
22/07/2006 9.00,2,"36,75754992","5,12654295","28,90748976"
22/07/2006 10.00,2,"13,67789543","1,51396898","11,36156862"
22/07/2006 11.00,2,"8,15018871","2,02341338","5,04742379"
22/07/2006 12.00,2,"5,19438394","0,72572532","4,08310468"
22/07/2006 13.00,2,"5,81693114","1,25797984","3,88842484"
22/07/2006 14.00,2,"5,23977673","1,46919171","2,98640251"
22/07/2006 15.00,3,"14,64803276","2,39683625","10,97609794"
22/07/2006 16.00,3,"14,84646968","2,49652767","11,02152515"
22/07/2006 17.00,3,"6,30589072","2,35628381","2,69048992"
22/07/2006 18.00,2,"6,2695761","2,48892471","2,45038287"
22/07/2006 19.00,2,"7,54839245","3,02962765","2,89944666"
22/07/2006 20.00,2,"7,4952159","2,9569712","2,95785062"
22/07/2006 21.00,2,"24,83187056","2,64015214","20,7931912"
22/07/2006 22.00,2,"32,54887464","2,53032262","28,68426376"
22/07/2006 23.00,2,"26,01731056","2,39937016","22,34934888"
23/07/2006 0.00,2,"18,47540362","1,8603569","15,63027305"
23/07/2006 1.00,,"30,63452288","1,50383087","28,34551472"
23/07/2006 2.00,2,,,
23/07/2006 3.00,2,"14,91780258","0,7392428","13,79248542"
23/07/2006 4.00,2,"11,90233575","0,88033212","10,56857235"
23/07/2006 5.00,2,"9,7350914","0,90652286","8,34921262"
23/07/2006 6.00,2,"25,87981864","1,29768806","23,9042064"
23/07/2006 7.00,2,"33,18566624","2,45597523","29,43573712"
23/07/2006 8.00,2,"24,13150496","1,71166338","21,51871872"
23/07/2006 9.00,2,"13,00217169","1,56635047","10,60490609"
23/07/2006 10.00,2,"9,44457065","1,68378295","6,86444519"
23/07/2006 11.00,2,"8,25135263","2,12479448","4,99291458"
23/07/2006 12.00,2,"9,83625532","2,42640512","6,11557406"
23/07/2006 13.00,2,"7,52245234","2,62663591","3,49257392"
23/07/2006 14.00,2,"6,48876396","2,52778747","2,61002149"
23/07/2006 15.00,2,"6,5743642","2,79053535","2,2920425"
23/07/2006 16.00,2,"6,61716432","3,02033501","1,9818511"
23/07/2006 17.00,2,"5,74170732","2,42387121","2,02208531"
23/07/2006 18.00,2,"8,82202154","2,57003084","4,87999951"
23/07/2006 19.00,2,"10,85567827","2,61396265","6,8475737"
23/07/2006 20.00,2,"13,3497599","3,09552537","8,60359466"
23/07/2006 21.00,2,"12,68959984","3,36756715","7,52506222"
23/07/2006 22.00,2,"18,4779982","3,86011469","12,56079987"
23/07/2006 23.00,2,"16,5104871","3,98346294","10,40243485"
24/07/2006 0.00,2,"21,3676516","4,08906888","15,100737"
24/07/2006 1.00,2,"17,89046737","4,02063601","11,72626923"
24/07/2006 2.00,2,"15,13180318","3,51457099","9,74312562"
24/07/2006 3.00,2,"11,25773937","3,06511228","6,55685028"
24/07/2006 4.00,"2,17811907","11,89974308","2,56242663","7,97152952"
24/07/2006 5.00,2,"9,63263114","1,84008068","6,81253057"
24/07/2006 6.00,2,"11,89844483","2,21857386","8,49846716"
24/07/2006 7.00,2,"39,53048528","3,32110143","34,45590344"
24/07/2006 8.00,2,"30,87317872","4,0054276","24,74131824"
24/07/2006 9.00,2,"18,4779982","3,30842817","13,40831682"
24/07/2006 10.00,2,"12,08131807","2,47118364","8,29340325"
24/07/2006 11.00,2,"6,79225572","1,89499607","3,88582834"
24/07/2006 12.00,2,"4,94147414","1,42948349","2,74889387"
24/07/2006 13.00,2,"5,04652898","1,33317144","3,00197766"
24/07/2006 14.00,2,"5,24366956","1,45060517","3,01885106"
24/07/2006 15.00,2,"5,96089518","1,99891232","2,89425558"
24/07/2006 16.00,2,"7,39016106","2,81672609","3,06816919"
24/07/2006 17.00,2,"9,51590354","3,38361978","4,32450998"
24/07/2006 18.00,2,"8,73382862","3,27885806","3,70282891"
24/07/2006 19.00,2,"9,18776802","3,65650577","3,57693518"
24/07/2006 20.00,2,"12,16821656","3,58469354","6,66976535"
24/07/2006 21.00,2,"9,74546782","3,05750808","5,05521137"
24/07/2006 22.00,2,"12,0527853","3,0828546","7,3251913"
24/07/2006 23.00,2,"17,69073411","3,22309845","12,7515907"
25/07/2006 0.00,2,"18,79316463","3,09637208","14,0494563"
25/07/2006 1.00,,"15,71673942","3,44698359","10,43229073"
25/07/2006 2.00,2,,,
25/07/2006 4.00,,,,
25/07/2006 5.00,2,"17,47284259","2,53961526","13,58352485"
25/07/2006 6.00,2,"29,2662192","2,50835671","25,43309896"
25/07/2006 7.00,2,"35,96640256","2,97978257","31,413682"
25/07/2006 8.00,2,"29,05610952","3,95220314","23,00476336"
25/07/2006 9.00,"2,17992425","25,743646","4,06963687","19,50960824"
25/07/2006 10.00,2,"13,29917794","3,41825894","8,05718903"
25/07/2006 11.00,2,"9,98281394","2,86319306","5,59123292"
25/07/2006 12.00,2,"7,55228337","2,45681945","3,78329734"
25/07/2006 13.00,2,"5,9129078","1,61112649","3,44195754"
25/07/2006 14.00,2,"6,8143049","2,3385415","3,22651147"
25/07/2006 15.00,2,"6,54972234","2,57172052","2,60353216"
25/07/2006 16.00,2,"6,68330996","2,53623589","2,79172267"
25/07/2006 17.00,2,"7,96731547","3,37855072","2,78263876"
25/07/2006 18.00,2,"9,62614564","4,52416463","2,68270234"
25/07/2006 19.00,2,"9,11773146","4,16341626","2,72812764"
25/07/2006 20.00,2,"9,96206301","3,73930159","4,22457356"
25/07/2006 21.00,2,"12,91138228","4,2352285","6,41408506"
25/07/2006 22.00,2,"16,71930045","4,19298513","10,28952742"
25/07/2006 23.00,2,"18,93712676","3,86433952","13,01376032"
26/07/2006 0.00,3,"16,42877778","3,44613812","11,14611872"
26/07/2006 1.00,2,"14,6882383","3,09806052","9,93910562"
26/07/2006 2.00,2,"15,19146331","2,88008991","10,77752336"
26/07/2006 3.00,2,"13,99565262","2,83193326","9,65487153"
26/07/2006 4.00,2,"14,54297601","2,84376105","10,18440375"
27/07/2006 11.00,"2,1907614","14,32638082","2,36811161","10,69835509"
27/07/2006 23.00,"2,21062748","10,34726409","1,70406042","7,73661546"
28/07/2006 0.00,"2,0101544","13,84390674","2,1721069","10,51665582"
28/07/2006 1.00,"2,07878461","10,93738759","1,84346005","8,1129984"
28/07/2006 2.00,"1,99570588","13,92302339","1,54353909","11,56144527"
28/07/2006 3.00,"2,05530615","9,66635309","1,61704102","7,18891542"
28/07/2006 4.00,"1,80065037","7,89857525","1,30360133","5,90142433"
28/07/2006 5.00,"1,91443233","9,67283668","1,46496812","7,42902055"
28/07/2006 6.00,"1,94874794","11,23050293","1,32725692","9,1993165"
28/07/2006 7.00,"2,09323313","22,16269944","1,45229486","19,94697824"
28/07/2006 8.00,"2,18714901","37,9611348","3,72240474","32,26897696"
28/07/2006 9.00,"2,45444712","39,91957728","3,64467798","34,34816224"
28/07/2006 10.00,"2,38039834","16,8438118","1,54691846","14,47905594"
28/07/2006 11.00,"2,10587546","6,20083588","0,99692163","4,67363735"
28/07/2006 12.00,"1,95597169","3,53166094","0,85667653","2,2180634"
28/07/2006 13.00,"1,90179","3,88184565","1,11689051","2,16874336"
28/07/2006 14.00,"2,09684552","4,12308269","1,08225135","2,46336153"
28/07/2006 15.00,"2,05891853","3,60429208","1,39822494","1,46010645"
28/07/2006 16.00,2,"4,20219742","1,87303016","1,32772339"
28/07/2006 17.00,2,"4,86365574","1,99384326","1,80404274"
28/07/2006 18.00,2,"4,59388401","1,80628698","1,82221248"
28/07/2006 19.00,2,"6,93751801","1,61788523","4,45689303"
28/07/2006 20.00,"2,17992425","9,3978777","2,03946601","6,27131794"
28/07/2006 21.00,2,"14,77643312","1,38893105","12,65295636"
28/07/2006 22.00,"2,36233743","15,30948916","1,21404803","13,45503462"
28/07/2006 23.00,"2,29551341","17,60513387","1,51396898","15,29152018"
29/07/2006 0.00,"2,30996092","20,55834024","1,75813034","17,87169918"
29/07/2006 1.00,,"22,73595528","1,57310796","20,33503776"
29/07/2006 2.00,"1,96861504",,,
29/07/2006 3.00,"2,04085763",,,
29/07/2006 4.00,"2,12393636",,,
29/07/2006 5.00,"2,04808138",,,
29/07/2006 6.00,"2,19798515",,,
29/07/2006 7.00,"2,37497976",,,
29/07/2006 8.00,"2,2232698",,,
29/07/2006 9.00,"2,25397303",,,
29/07/2006 10.00,"1,92346329",,,
29/07/2006 11.00,"2,044469",,,
29/07/2006 12.00,"2,29190103",,,
29/07/2006 13.00,"2,13657869",,,
29/07/2006 14.00,"2,08781557",,,
29/07/2006 15.00,"1,95597169",,,
29/07/2006 16.00,"1,94874794",,,
29/07/2006 17.00,"2,28287007",,,
29/07/2006 18.00,"2,02640911",,,
29/07/2006 19.00,"2,19798515",,,
29/07/2006 20.00,"2,00834821",,,
29/07/2006 21.00,"2,17270049",,,
29/07/2006 22.00,"2,29009484",,,
29/07/2006 23.00,2,,,
30/07/2006 0.00,2,,,
30/07/2006 1.00,2,,,
30/07/2006 2.00,2,,,
30/07/2006 3.00,2,,,
30/07/2006 4.00,2,,,
30/07/2006 5.00,2,,,
30/07/2006 6.00,"1,86386302",,,
30/07/2006 7.00,2,,,
30/07/2006 8.00,2,,,
30/07/2006 9.00,2,,,
30/07/2006 10.00,2,,,
30/07/2006 11.00,2,,,
30/07/2006 12.00,2,,,
30/07/2006 13.00,2,,,
30/07/2006 14.00,2,,,
30/07/2006 15.00,2,,,
30/07/2006 16.00,2,,,
30/07/2006 17.00,2,,,
30/07/2006 18.00,2,,,
30/07/2006 19.00,2,,,
30/07/2006 20.00,2,,,
30/07/2006 21.00,2,,,
30/07/2006 22.00,2,,,
30/07/2006 23.00,2,,,
31/07/2006 0.00,2,,,
31/07/2006 2.00,2,,,
31/07/2006 3.00,2,,,
31/07/2006 4.00,2,,,
31/07/2006 5.00,2,,,
31/07/2006 6.00,2,,,
31/07/2006 7.00,2,,,
31/07/2006 8.00,2,,,
31/07/2006 9.00,2,,,
31/07/2006 10.00,2,,,
31/07/2006 11.00,2,,,
31/07/2006 12.00,2,,,
31/07/2006 13.00,2,,,
31/07/2006 14.00,2,,,
31/07/2006 15.00,2,,,
31/07/2006 16.00,2,,,
31/07/2006 17.00,2,,,
31/07/2006 18.00,2,,,
31/07/2006 19.00,2,,,
31/07/2006 20.00,2,,,
31/07/2006 21.00,2,,,
31/07/2006 22.00,2,,,
31/07/2006 23.00,"2,15644578",,,
01/08/2006 0.00,2,,,
01/08/2006 1.00,2,,,
01/08/2006 2.00,2,,,
01/08/2006 3.00,2,,,
01/08/2006 4.00,2,,,
01/08/2006 5.00,2,,,
01/08/2006 6.00,2,,,
01/08/2006 7.00,2,,,
01/08/2006 8.00,2,,,
01/08/2006 9.00,2,,,
01/08/2006 10.00,2,,,
01/08/2006 11.00,2,,,
01/08/2006 12.00,2,,,
01/08/2006 13.00,2,,,
01/08/2006 14.00,2,,,
01/08/2006 15.00,2,,,
01/08/2006 16.00,2,,,
01/08/2006 17.00,2,,,
01/08/2006 18.00,2,,,
01/08/2006 19.00,2,,,
01/08/2006 20.00,2,,,
01/08/2006 21.00,2,,,
01/08/2006 22.00,2,,,
01/08/2006 23.00,2,,,
02/08/2006 0.00,2,,,
02/08/2006 2.00,2,,,
02/08/2006 3.00,2,"20,88127704","9,29502702","6,61655248"
02/08/2006 4.00,2,"14,48850504","5,97899464","5,31348815"
02/08/2006 5.00,2,"12,2732714","3,85335595","6,36217044"
02/08/2006 6.00,2,"20,57520408","6,43521333","10,70354234"
02/08/2006 7.00,2,"23,80596784","7,00971122","13,05399071"
02/08/2006 8.00,2,"23,6723764","7,58505333","12,03646064"
02/08/2006 9.00,2,"21,51290624","7,57153585","9,89627491"
02/08/2006 10.00,2,"22,20939048","7,74472918","10,32716514"
02/08/2006 11.00,2,"21,68670704","7,48282551","10,20646441"
02/08/2006 12.00,2,"20,19517496","6,85848379","9,67304126"
02/08/2006 13.00,2,"22,80599184","7,43213621","11,40440124"
02/08/2006 14.00,2,"20,14978408","6,22315724","10,60361549"
02/08/2006 15.00,2,"13,94117974","6,47576702","4,00263816"
02/08/2006 16.00,2,"14,03586007","7,12545527","3,0993195"
02/08/2006 17.00,2,"14,40160655","7,54027605","2,82806406"
02/08/2006 18.00,2,"14,17074594","7,55632868","2,57238186"
02/08/2006 19.00,2,"14,5909653","7,52253498","3,04480838"
02/08/2006 20.00,2,"21,06546","7,27414755","9,90536074"
02/08/2006 21.00,2,"26,65282112","7,37046209","15,34863545"
02/08/2006 22.00,2,"25,29099912","7,20402624","14,24154156"
02/08/2006 23.00,2,"22,83841936","7,24289024","11,7275713"
03/08/2006 0.00,"2,1185188","21,91498072","7,04688554","11,10458817"
03/08/2006 1.00,2,"19,04088526","7,46085961","7,592552"
03/08/2006 2.00,2,"16,55588181","7,36116819","5,25897894"
03/08/2006 3.00,2,"15,57277347","7,49296487","4,07272252"
03/08/2006 4.00,2,"14,61949807","7,42030717","3,23040239"
03/08/2006 5.00,2,"15,58185356","7,47268865","4,11295674"
03/08/2006 6.00,2,"18,72572074","7,44396401","7,30312682"
03/08/2006 7.00,2,"23,5258216","7,70502221","11,70549918"
03/08/2006 8.00,2,"22,594582","7,78781677","10,64643855"
03/08/2006 9.00,2,"22,39873584","7,69065926","10,59971883"
03/08/2006 10.00,2,"20,47404016","7,59941503","8,81384965"
03/08/2006 11.00,2,"19,04477618","7,07391925","8,19087034"
03/08/2006 12.00,2,"19,91632888","7,07138535","9,06693535"
03/08/2006 13.00,2,"21,50642456","7,00548763","10,75935554"
03/08/2006 14.00,"2,13657869","18,98511605","6,61601212","8,83461588"
03/08/2006 15.00,2,"18,49485822","6,50111229","8,52053164"
03/08/2006 16.00,2,"19,0486671","6,43352489","9,17855218"
03/08/2006 17.00,"2,18714901","21,4934612","6,65402941","11,28628744"
03/08/2006 18.00,2,"23,40779384","6,79343029","12,9878011"
03/08/2006 19.00,2,"27,43360544","6,88889812","16,86973278"
03/08/2006 20.00,2,"31,99892608","7,35187555","20,72699776"
03/08/2006 21.00,2,"28,5269444","6,71992837","18,22342114"
03/08/2006 22.00,2,"23,28976608","6,8491899","12,78403926"
03/08/2006 23.00,"2,00112344","21,20423296","7,26063131","10,06499935"
04/08/2006 0.00,"2,17450669","23,11208392","7,15840475","12,13121171"
04/08/2006 1.00,,"20,95001344","7,39665158","9,60165866"
04/08/2006 2.00,"1,95958408",,,
04/08/2006 3.00,"1,95236033","16,61424561","7,7987991","4,64508354"
04/08/2006 4.00,"2,07156086","17,17842901","7,93988967","4,99291458"
04/08/2006 5.00,"2,04085763","18,27956128","8,48059386","5,26417002"
04/08/2006 6.00,2,"18,6790297","8,41807302","5,75995736"
04/08/2006 7.00,2,"21,76062496","8,22629315","9,13831796"
04/08/2006 8.00,2,"22,50898176","8,56592358","9,36544635"
04/08/2006 9.00,"2,01918434","18,9059994","6,63628834","8,7242973"
04/08/2006 10.00,"2,03182667","21,53755192","7,4845152","10,05461528"
04/08/2006 11.00,"1,86928058","20,10309304","6,79004968","9,68602183"
04/08/2006 12.00,"2,09865171","19,62970096","6,32031475","9,93391454"
04/08/2006 13.00,"2,0625299","19,47796464","6,54842472","9,43163788"
04/08/2006 14.00,"1,87289296","16,33669204","6,31862507","6,64121154"
04/08/2006 15.00,"2,00834821","16,03968578","6,79343029","5,61459374"
04/08/2006 16.00,"1,95055413","12,5067266","4,45404333","5,6729996"
04/08/2006 17.00,"2,07336604","15,46901688","5,09950799","7,64576487"
04/08/2006 18.00,"2,26300399","21,6880072","6,08713698","12,35184886"
04/08/2006 19.00,"2,02640911","21,03691384","6,52645757","11,0254199"
04/08/2006 20.00,"2,31718568","24,47260576","6,53913083","14,4440128"
