
Stat, Politecnico,,,,
,SO2,NO2,nox,CO,O3,PM10,BENZENE,CH4
06/12/2011 0.00,"0,80232656","13,19935625","16,10815833","1,51707465","58,6497681","21,73913002","0,41067579",
06/12/2011 1.00,"0,81248232","5,69116934","8,61659434","1,45489278","69,1047252",,"0,30439929",
06/12/2011 2.00,"0,79217079","6,28819134","9,19286732","1,65699348","64,27696485","17,09819031","0,32565459",
06/12/2011 3.00,"0,81361119",,,"1,55342382","66,4858089",,"0,28887173",
06/12/2011 4.00,"0,87341892","1,23541203","4,1334725","1,34095112",,"16,85392952","0,21089936",
06/12/2011 5.00,"0,79894096","1,97519925","4,88133409",,"75,16515615",,"0,14867523",
06/12/2011 6.00,"0,74364769","6,07972024","8,98485893","1,61545774","70,4423727","19,7850399","0,16288272",
06/12/2011 7.00,"0,85423525","18,01607812","20,89479488","1,67056107","59,176887",,"0,25770475",
06/12/2011 8.00,"0,8711622","32,08905776","42,187802","1,67665519","41,38852935","12,21298981","0,29035859",
06/12/2011 9.00,"1,03704405","40,37434648","64,24646952","1,78796861","28,7576856",,"0,44712812",
06/12/2011 10.00,"0,91178627","26,83025472","39,79122472","1,67159326","45,99251055","18,07522964","0,56221489",
06/12/2011 11.00,"1,16455856","19,82579568","30,12245104","1,44751949","55,779003",,"0,52972581",
06/12/2011 12.00,"0,97046513","11,85767908","17,68400961","1,43972914","70,8891729","26,86857986","0,3838036",
06/12/2011 13.00,"0,96030937","20,55503248","31,63922152","1,43031477","58,4985072",,"0,33699821",
06/12/2011 14.00,"1,09233834","21,0117328","28,46648696","1,67348522","56,948073","24,91448975","0,32708652",
06/12/2011 15.00,"0,84182277","16,39212283","21,51881432","1,73665036","61,6846419",,"0,28606278",
06/12/2011 16.00,"1,00431903","32,46545408","38,72933816","1,7101303","48,14471655","26,62430954","0,27752811",
06/12/2011 17.00,"1,13860472","46,91076704","52,1050592","1,79634845","35,45619735",,"0,43567466",
06/12/2011 18.00,"1,01334694","49,51867768","55,08919408","1,82987249","29,76146985","36,88323975","0,64976842",
06/12/2011 19.00,"0,95692378","43,63283424","47,5328936","1,72536966","32,732364",,"0,63159666",
06/12/2011 20.00,"0,85084966","66,354526","80,78115872","1,85956252","12,22621985","38,10454178","0,75714531",
06/12/2011 21.00,"0,93886898","56,33656376","64,93765752","1,77658889","23,0922447",,"0,92074298",
06/12/2011 22.00,"0,82715254","4,76400038","8,13825401","1,62811546","78,8109987","36,63898087","0,50076165",
06/12/2011 23.00,"0,83618045","3,54156892","6,45718537","1,65699348","79,1820288",,"0,24647097",
07/12/2011 0.00,"0,81586791","14,2222361","17,1287801","1,68112995","60,3278823","71,81240082","0,27025961",
07/12/2011 1.00,"0,78088616","15,38788881","18,27728026","1,68896924","51,8378805",,"0,34096247",
07/12/2011 2.00,"0,83843717","13,93427169","16,81716808","1,69872611","46,98079365","82,07131958","0,39911148",
07/12/2011 3.00,"0,92194203","9,61236586","12,50482607","1,64930099","54,4308618",,"0,37730598",
07/12/2011 4.00,"0,79555639","9,66509308","12,56714771","1,67582105","51,13454325","41,52418137","0,33964139",
07/12/2011 5.00,"0,8011987","11,14628315","14,03535148","1,62538703","45,96841095",,"0,38787872",
07/12/2011 6.00,"0,86890548","18,79480322","21,87817472","1,6567232","35,6395578","20,5178299","0,41034526",
07/12/2011 7.00,"0,79442752","38,06250904","45,51351568","1,71298105","15,05679168",,"0,47113644",
07/12/2011 8.00,"0,9535392","49,16013944","79,87142912","1,87158066","5,78761071","10,01465034","0,66204768",
07/12/2011 9.00,"1,17471433","53,7351348","115,43692352","2,00879669","9,33710673",,"1,08368062",
07/12/2011 10.00,"1,00093343","44,37423136","81,14782296","1,85172207","24,07966995","7,32779694","1,31462403",
07/12/2011 11.00,"0,97610745","25,4285484","40,35861072","1,65679776","45,99251055",,"0,90279192",
07/12/2011 12.00,"1,04268637","22,75736968","35,26684","1,74707128","51,60201165","3,66389799","0,6868818",
07/12/2011 13.00,"0,87567565","16,9550749","25,74213552","1,79027764","61,12075515",,"0,59250013",
07/12/2011 14.00,"0,971594","13,68362761","20,46581856","1,8270462","62,47148985","21,00634956","0,60560621",
07/12/2011 15.00,"0,77637272","13,19692418","18,42539526","1,81598686","67,98886185",,"0,56981391",
07/12/2011 16.00,"0,8406939","15,61421225","19,81183808","1,82847216","67,1391714","32,2422905","0,43484886",
07/12/2011 17.00,"0,88696028","44,88771808","62,39947752","1,92137509","31,64387205",,"0,50825084",
07/12/2011 18.00,"1,08782388","75,47449832","116,63318544","1,97377446","6,76565747","34,92916107","1,13373533",
07/12/2011 19.00,"1,28191731","83,57241104","146,21014288","1,94349494","4,49198789",,"1,11897764",
07/12/2011 20.00,"0,93435553","63,56084544","95,11599632","1,9804103","11,08554867","46,65364075","1,42392814",
07/12/2011 21.00,"0,90840067","53,683224","66,26181312","1,71971592","14,60827379",,"1,33406195",
07/12/2011 22.00,"1,05058541","54,84159008","67,33664392","1,73161173","10,09209653","62,77479172","1,2041636",
07/12/2011 23.00,"0,84407949","39,90225456","45,84050592","1,66043489","18,78612099",,"1,05444086",
08/12/2011 0.00,"0,95241033","32,830474","36,64600384","1,52685599","29,7873051","51,05031967","0,85747338",
08/12/2011 1.00,"0,89824491","28,32037192","32,00586664","1,52071062","34,742526",,"0,63071594",
08/12/2011 2.00,"1,01898925","27,43781184","31,02894936","1,54813938","32,8081341","43,23400116","0,57124483",
08/12/2011 3.00,"0,99416327",,,"1,5034092","30,820356",,"0,5625444",
08/12/2011 4.00,"0,86326316","26,35734064","29,57208184","1,61307415",,"40,79140091","0,58214809",
08/12/2011 5.00,"0,98400649","11,8722772","14,76945432",,"41,04247665",,"0,49580581",
08/12/2011 6.00,"0,87229005","19,94179672","22,855092","1,42920919","39,0879552","36,15045166","0,41386917",
08/12/2011 7.00,"0,98062191","30,21608168","34,90503224","1,48645146","25,23162285",,"0,37763651",
08/12/2011 8.00,"0,9535392","38,79824664","54,71526424","1,46632143","13,55952224","27,60136032","0,57366834",
08/12/2011 9.00,"1,09910851","36,4142312","60,6512212","1,55344828","23,4474345",,"0,74194727",
08/12/2011 10.00,"1,03704405","25,20059976","39,05225584","1,58559646","38,1734871","28,82266045","0,83886126",
08/12/2011 11.00,"1,9612428","27,66008184","43,71103504","1,59075857","40,9986066",,"0,71364314",
08/12/2011 12.00,"2,01992269","22,94069224","35,26762392","1,49121864","51,92572035","19,7850399","0,79062394",
08/12/2011 13.00,"2,34378735","23,16619352","36,54078648","1,55049967","56,25459105",,"0,58016596",
08/12/2011 14.00,"1,33833946","23,13699728","34,58372064","1,65045667","56,3328549","24,67024994","0,49905512",
08/12/2011 15.00,"1,22887975","11,80982172","17,60630975","1,68688039","69,39086805",,"0,44668776",
08/12/2011 16.00,"1,04494309","5,30343103","8,68053545","1,69589982","76,088901","25,89154053","0,27405913",
08/12/2011 17.00,"0,95128146","5,80230051","9,12811744","1,71524348","76,7805675",,"0,21690169",
08/12/2011 18.00,"1,16117297","5,13876194","8,40858595","1,77172152","73,238844","19,54079056","0,210459",
08/12/2011 19.00,"0,99641999","5,19392314","8,2062409","1,7787022","70,60642155",,"0,27752811",
08/12/2011 20.00,"1,03253061","5,34074371","8,26208851","1,72780218","67,059531","34,19638062","0,25886108",
08/12/2011 21.00,"1,03027287","6,79030357","9,70358355","1,71081881","64,92091095",,"0,29850781",
08/12/2011 22.00,"1,02011711","43,72529856","53,06012232","1,89092432","24,1657542","35,66194153","0,42669964",
08/12/2011 23.00,"1,13747585","56,50527864","88,59487176","2,02396149","4,89526317",,"0,81441258",
09/12/2011 0.00,"1,0054479","48,06181016","68,94324016","2,03148273","4,77706341","27,11284065","1,15427364",
09/12/2011 1.00,"1,06187004","43,42922536","58,87627336","1,81293922","4,6789932",,"1,1815862",
09/12/2011 2.00,"0,81474006","19,26202336","22,52404832","1,61818617","21,55140645","50,07326126","0,9118778",
09/12/2011 3.00,"1,05171428","12,38088832","15,34006395","1,5406193","31,6191141",,"0,63545109",
09/12/2011 4.00,"0,95241033","7,96893494","10,87474665","1,5124298","38,09777685","34,92916107","0,46144544",
09/12/2011 5.00,"0,88583141","10,88103139","13,83381712","1,43547689","34,20936225",,"0,45263517",
09/12/2011 6.00,"1,05058541","26,64125352","32,44535896","1,44516037","16,84402241","18,31949043","0,4085828",
09/12/2011 7.00,"0,96933728","15,69451816","19,2339552","1,37504018","29,50802505",,"0,41519025",
09/12/2011 8.00,"1,01673151","23,6926436","32,59021208","1,39602999","31,4092002","10,74742985","0,39977253",
09/12/2011 9.00,"1,18487111","26,73454","40,48568224","1,43822978","28,32427185",,"0,57157536",
09/12/2011 10.00,"1,41845973","25,16167144","42,11250744","1,48986724","30,9334725","5,37371778","0,64976842",
09/12/2011 11.00,"1,93077552","19,44859632","31,90548664","1,50896276","43,49596755",,"0,67498799",
09/12/2011 12.00,"1,99848229","13,26100678","21,2978636","1,62152855","56,4103008","2,68685889","0,57157536",
09/12/2011 13.00,"2,1440516","14,76328621","24,27958936","1,5527854","58,89732765",,"0,5154095",
09/12/2011 14.00,"1,54823097","15,94111454","24,4608852","1,58070579","59,43154875","7,81631708","0,56408719",
09/12/2011 15.00,"1,41168855","14,76977554","21,68393464","1,65871535","62,01236055",,"0,40847297",
09/12/2011 16.00,"1,05848445","18,54010187","24,80001664","1,80708975","58,018989","16,85392952","0,40637998",
09/12/2011 17.00,"1,13521913","21,64362968","26,5507012","1,73751013","55,477758",,"0,50445132",
09/12/2011 18.00,"1,1058797","21,98756024","26,56039504","1,70565786","55,36334475","18,8080101","0,4131532",
09/12/2011 19.00,"1,15214608","26,3013764","32,34662328","1,73446249","47,62266495",,"0,4303883",
09/12/2011 20.00,"1,03478733","35,73851128","40,09068216","1,90724364","35,20642335","25,40302086","0,5571482",
09/12/2011 21.00,"0,97836519","23,71292992","27,279938","1,83754169","42,81978225",,"0,69172781",
09/12/2011 22.00,"0,97610745","21,53898592","24,68022984","1,86988558","42,6709752","41,52418137","0,53313988",
09/12/2011 23.00,"1,01898925","24,86152568","28,30784832","1,95738174","35,34750975",,"0,58011104",
10/12/2011 0.00,"1,05284213","14,42421786","17,34973847","1,85044406","39,87165105","47,63068008","0,60147617",
10/12/2011 1.00,"0,99980558","14,50372265","17,64273144","1,84474139","35,935935",,"0,60566113",
10/12/2011 2.00,"0,87229005","11,2127959","14,11629026","1,7625052","44,71754595","52,27161026","0,50913156",
10/12/2011 3.00,"0,9230709",,,"1,75456689","38,99676375",,"0,4371066",
10/12/2011 4.00,"0,91404299","7,45952078","10,36646057","1,6527424",,"28,82266045","0,3746628",
10/12/2011 5.00,"1,00883247","9,97252547","12,88361239",,"48,75382995",,"0,28545766",
10/12/2011 6.00,"0,94789688","14,03323298","17,08102599","1,58448971","45,14116425","20,27355957","0,37664493",
10/12/2011 7.00,"1,0235027","13,42972739","16,5007034","1,57638014","48,67223445",,"0,29933361",
10/12/2011 8.00,"1,12619122","28,55885568","34,56672296","1,66665366","33,10840155","26,62430954","0,37168909",
10/12/2011 9.00,"0,94225457","23,44767816","31,73552896","1,7074275","42,3427578",,"0,57884386",
10/12/2011 10.00,"0,99190654","22,97637016","34,78363936","1,83520586","45,25627575","29,31118011","0,64525294",
10/12/2011 11.00,"1,0415575","13,74932775","20,03118272","1,79003299","58,63414725",,"0,55802993",
10/12/2011 12.00,"0,93096994","12,81080343","19,07289597","1,76508684","60,7582836","19,7850399","0,41430953",
10/12/2011 13.00,"0,93209779","12,17890655","18,58888846","1,64035495","61,56137085",,"0,36276899",
10/12/2011 14.00,"0,92532762","13,59277128","18,73943361","1,76149748","64,6449426","22,22764969","0,38160077",
10/12/2011 15.00,"0,90840067","16,55353961","20,57183896","1,78233933","60,7909218",,"0,53903237",
10/12/2011 16.00,"0,88696028","19,03409575","22,37674784","1,81377452","55,0326336","19,29652977","0,54233559",
10/12/2011 17.00,"1,06751236","24,50220352","27,93229328","1,95580783","48,47297385",,"0,61733426",
10/12/2011 18.00,"1,05848445","32,0777196","35,43842288","2,02681225","40,09066215","29,31118011","0,56590355",
10/12/2011 19.00,"0,89711604","24,15177216","27,22328544","1,87524225","46,41154035",,"0,5116649",
10/12/2011 20.00,"1,01221807","26,0255704","29,2362008","1,95956845","44,29340895","37,86027145","0,49129033",
10/12/2011 21.00,"1,08669603","28,63185584","31,807554","1,94605095","40,10095635",,"0,57019936",
10/12/2011 22.00,"0,94564016","25,03431312","28,10144792","1,90124622","40,2452547","45,67660141","0,46585007",
10/12/2011 23.00,"1,14988834","21,958364","24,97402776","1,85626906","38,12798115",,"0,58759921",
11/12/2011 0.00,"1,02801614","15,80321536","18,80822928","1,83073343","43,58478495","52,51586151","0,63247739",
11/12/2011 1.00,"0,82376695","16,24854884","19,2234392","1,79895456","46,1899158",,"0,4828655",
11/12/2011 2.00,"1,01786038","15,81943868","18,73214889","1,7616699","44,2728006","37,37176132","0,43705168",
11/12/2011 3.00,"0,96595169","25,24927928","28,22366296","1,78179877","36,2039832",,"0,36673325",
11/12/2011 4.00,"0,84182277","9,07212643","11,97549652","1,65419166","54,2664738","23,93745995","0,3528573",
11/12/2011 5.00,"0,90952954","4,72019838","7,62349198","1,61811277","58,97170125",,"0,23699965",
11/12/2011 6.00,"0,83053814","9,77297768","12,66508226","1,65048113","52,0306773","24,67024994","0,22885043",
11/12/2011 7.00,"0,90050163","18,63987577","21,64831408","1,69184562","42,2294019",,"0,28655907",
11/12/2011 8.00,"0,85423525","19,86067056","22,98296656","1,74131968","42,3504984","17,58670998","0,32884898",
11/12/2011 9.00,"0,9411257","15,25242934","19,66696584","1,76012161","47,87858355",,"0,62069341",
11/12/2011 10.00,"1,07089795","19,27500584","26,68586048","1,93761985","46,14955695","30,04396057","0,65769695",
11/12/2011 11.00,"0,90952954","13,45893128","18,9393485","1,83835136","52,4970684",,"0,69293905",
11/12/2011 12.00,"1,2548346","18,32513954","25,899952","1,84080951","53,1816327","27,11284065","0,70285073",
11/12/2011 13.00,"1,27176155","11,58350975","16,30726445","1,7639067","68,57886315",,"0,87289212",
11/12/2011 14.00,"0,9535392","9,91249823","14,16404246","1,73699403","61,53475755","25,40302086","1,02663302",
11/12/2011 15.00,"1,03817191","12,81810536","16,19152344","1,82825081","60,5057565",,"0,84051389",
11/12/2011 16.00,"1,06412676","16,89423506","20,41077208","1,82358149","50,2140303","32,7308197","0,87597566",
11/12/2011 17.00,"1,04607196","32,59036504","37,22067456","1,81837045","24,0724281",,"0,58936167",
11/12/2011 18.00,"0,93096994","29,75695312","33,37937096","1,87155619","25,42868895","37,6160202","0,79202841",
11/12/2011 19.00,"0,96369496","42,63995176","47,59115224","1,97143863","16,56364511",,"0,77559166",
11/12/2011 20.00,"1,00657575","33,721944","37,26518592","1,96254153","24,61269405","40,54713058","0,82102003",
11/12/2011 21.00,"0,99980558","32,13448688","36,29475032","2,02015311","31,24363515",,"0,69381977",
11/12/2011 22.00,"1,01221807","16,56165796","19,5309844","1,94236373","49,507122","43,47826004","0,68060386",
11/12/2011 23.00,"0,93661225","15,18590704","18,12916527","1,95676662","49,3250184",,"0,57322798",
12/12/2011 0.00,"1,08218156","14,42665949","17,36187967","1,92717562","45,66253755","39,32584","0,60544044",
12/12/2011 1.00,"0,96708056","14,62133742","17,56098388","1,96654796","43,9455408",,"0,55505623",
12/12/2011 2.00,"0,99529112","10,86805082","13,78201913","1,93727617","44,97282615","48,85197067","0,52366856",
12/12/2011 3.00,"0,92532762",,,"1,85162421","45,4280652",,"0,53358024",
12/12/2011 4.00,"0,90614395","9,43066467","12,33323746","1,83176562",,"53,2486496","0,50797523",
12/12/2011 5.00,"0,8711622","12,71589749","15,66462213",,"30,14231535",,"0,49310771",
12/12/2011 6.00,"0,92984107","25,47803096","30,24548824","1,89360265","22,8581115","41,76844025","0,4583619",
12/12/2011 7.00,"0,98852095","36,42314112","43,41075544","1,81601132","13,54829238",,"0,62366711",
12/12/2011 8.00,"1,13070467","46,07283304","66,34760456","1,96200213","10,61760746","40,3028717","0,7487754",
12/12/2011 9.00,"1,17922879","43,4900652","76,09813536","2,08965701","15,31116216",,"0,89513798",
12/12/2011 10.00,"0,92419875","35,44163504","58,73220416","2,11165337","24,51366225","34,44063187","1,03158887",
12/12/2011 11.00,"1,09120947","26,88946936","49,393652","1,96758015","34,61003805",,"0,91716416",
12/12/2011 12.00,"1,07766812","20,16406672","34,44613312","1,77194403","50,3874756","17,83097076","0,60913012",
12/12/2011 13.00,"0,98739208","22,29418768","34,93256504","1,75881914","48,64434435",,"0,46585007",
12/12/2011 14.00,"0,96820841","30,7684776","44,2921492","1,8369021","39,81108285","23,93745995","0,5154095",
12/12/2011 15.00,"0,88131796","33,6116216","49,42034352","1,7890008","36,3050898",,"0,61760986",
12/12/2011 16.00,"0,96933728","41,7306428","56,58575472","1,81431508","27,8831175","16,60967064","0,59602404",
12/12/2011 17.00,"1,2367798","66,185792","102,1898992","1,48566392","6,76092134",,"0,96760329",
12/12/2011 18.00,"1,16455856","44,00838928","60,5209184","1,99601664","14,46106274","29,79969978","0,9347847",
12/12/2011 19.00,"1,05735558","43,64824496","56,96939752","1,98026351","17,70774768",,"0,95372735",
12/12/2011 20.00,"1,07315467","32,6398476","37,8900084","1,95052339","28,0162239","45,43233109","0,80356424",
12/12/2011 21.00,"0,96030937","25,65647792","30,04476648","1,95295707","32,82140085",,"0,71149625",
12/12/2011 22.00,"0,94564016","34,3254668","39,30236456","1,92336491","23,8353024","44,69955063","0,70373146",
12/12/2011 23.00,"0,9230709","19,01058006","22,16388488","1,89220116","39,1112568",,"0,6109475",
13/12/2011 0.00,"0,91178627","16,40753546","19,33836952","1,83451735","40,61909775","44,45529175","0,56353597",
13/12/2011 1.00,"0,94225457","12,25839986","15,19842299","1,80069973","48,72163065",,"0,47576277",
